Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
2.41905,1.6351e-06,0.062283
2.4802999999999997,1.4501e-06,0.068543
2.5431,1.4046e-06,0.071759
2.6075,1.2313e-06,0.081844
2.6734999999999998,1.5697e-06,0.06424
2.74115,1.4311e-06,0.070771
2.81055,1.2346e-06,0.081349
2.8817,1.2001e-06,0.078656
2.95465,1.243e-06,0.076068
3.0294499999999998,1.3451e-06,0.07499
3.10615,1.4586e-06,0.069204
3.1848,1.337e-06,0.072263
3.2654,1.1319e-06,0.086102
3.3480499999999997,1.1292e-06,0.082947
3.43285,1.0322e-06,0.089214
3.51975,1.1468e-06,0.077608
3.60885,1.2997e-06,0.071198
3.70025,1.2633e-06,0.075614
3.7939,1.4369e-06,0.068597
3.8899,1.5792e-06,0.063628
3.9883499999999996,2.1423e-06,0.049607
4.08935,2.106e-06,0.053756
4.1929,2.4087e-06,0.047834
4.29905,2.4557e-06,0.048358
4.4079,2.7984e-06,0.044659
4.51945,3.1076e-06,0.041498
4.63385,2.6164e-06,0.048719
4.75115,2.5585e-06,0.048353
4.8713999999999995,1.9096e-06,0.062395
4.99475,1.8142e-06,0.064862
5.1212,1.3186e-06,0.084917
5.25085,1.0672e-06,0.086565
5.3838,9.4411e-07,0.094269
5.5201,9.006e-07,0.10054
5.659800000000001,8.9055e-07,0.10047
5.803050000000001,7.3916e-07,0.1217
5.95,5.8353e-07,0.14068
6.10065,6.152e-07,0.14398
6.25505,6.746e-07,0.12676
6.413399999999999,7.5688e-07,0.1176
6.575749999999999,7.6069e-07,0.11841
6.7422,6.1286e-07,0.15687
6.9129000000000005,8.3129e-07,0.11931
7.087899999999999,8.2208e-07,0.11684
7.26735,6.9529e-07,0.13603
7.4513,6.1181e-07,0.156
7.639900000000001,6.9249e-07,0.14324
7.8332999999999995,5.9561e-07,0.16253
8.0316,8.9648e-07,0.11721
8.23495,8.7094e-07,0.12197
8.443449999999999,1.0309e-06,0.11325
8.6572,1.9671e-06,0.070788
8.876349999999999,2.8277e-06,0.058074
9.10105,4.4233e-06,0.044082
9.33145,6.6295e-06,0.03471
9.56765,8.573e-06,0.029933
9.80985,1.0152e-05,0.027429
10.05825,8.5217e-06,0.031046
10.312999999999999,6.1598e-06,0.038394
10.574,3.4652e-06,0.054343
10.8415,1.4597e-06,0.11468
11.116,1.2232e-06,0.12544
11.3975,1.4671e-06,0.10758
11.686,1.3735e-06,0.11486
11.982,1.8084e-06,0.094804
12.285499999999999,2.0026e-06,0.088995
12.596499999999999,3.1587e-06,0.065828
12.915,4.4779e-06,0.050705
13.2415,7.9295e-06,0.034264
13.577,1.2428e-05,0.026873
13.921,2.0501e-05,0.020523
14.2735,3.0134e-05,0.016701
14.635,3.2959e-05,0.015899
15.0055,2.1728e-05,0.019563
15.385,8.0574e-06,0.032088
15.7745,1.9606e-06,0.065232
16.174,7.2608e-07,0.11433
16.583,3.5085e-07,0.17281
17.003,1.219e-07,0.35686
17.433500000000002,1.4842e-07,0.26031
17.874499999999998,5.4643e-08,0.59521
18.326999999999998,-3.3257e-08,1.0385
18.791,-8.5089e-09,3.4857
19.267,1.8715e-08,1.5328
19.755,-8.2352e-09,3.7656
20.243,2.1591e-09,10.606
