Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.488405,1.367e-07,0.91937
0.5007699999999999,4.377e-07,0.25716
0.5134449999999999,5.9171e-07,0.19399
0.52644,3.9158e-07,0.29816
0.5397700000000001,6.6833e-07,0.16671
0.553435,5.8976e-07,0.18735
0.567445,6.1725e-07,0.16435
0.58181,5.6067e-07,0.1792
0.596535,7.2182e-07,0.13914
0.61164,6.2162e-07,0.16385
0.6271249999999999,7.9632e-07,0.13031
0.643,7.6898e-07,0.1176
0.65928,8.4965e-07,0.11247
0.67597,8.5237e-07,0.10597
0.69308,8.2497e-07,0.11441
0.7106250000000001,8.5843e-07,0.10563
0.728615,1.0103e-06,0.090291
0.7470600000000001,9.1417e-07,0.099323
0.76597,9.0966e-07,0.10173
0.7853600000000001,8.6799e-07,0.10234
0.805245,9.9503e-07,0.087241
0.82563,1.1118e-06,0.07842
0.84653,1.1301e-06,0.07845
0.8679600000000001,1.1989e-06,0.07517
0.88993,1.0672e-06,0.079993
0.912455,1.2358e-06,0.072193
0.935555,1.17e-06,0.07921
0.9592400000000001,1.1581e-06,0.076034
0.983525,1.1337e-06,0.07821
1.00841,1.1789e-06,0.076685
1.03395,1.3871e-06,0.06777
1.06015,1.2654e-06,0.074601
1.087,1.2734e-06,0.073079
1.1145,1.2921e-06,0.073261
1.1427,1.396e-06,0.069188
1.17165,1.4371e-06,0.065073
1.2012999999999998,1.3256e-06,0.072678
1.2317,1.3789e-06,0.067273
1.2629000000000001,1.369e-06,0.069838
1.2948499999999998,1.243e-06,0.076027
1.3276,1.3872e-06,0.068936
1.3612000000000002,1.3516e-06,0.071336
1.39565,1.4651e-06,0.06757
1.431,1.2088e-06,0.081539
1.46725,1.0781e-06,0.094577
1.5044,1.3431e-06,0.074791
1.5425,1.4201e-06,0.07174
1.58155,1.4737e-06,0.070703
1.62155,1.2974e-06,0.07978
1.6625999999999999,1.5011e-06,0.071335
1.7046999999999999,1.4176e-06,0.077532
1.7478500000000001,1.4886e-06,0.07344
1.7921,1.3603e-06,0.076834
1.83745,1.4869e-06,0.073196
1.88395,1.4151e-06,0.076312
1.9316499999999999,1.5724e-06,0.071564
1.98055,1.6157e-06,0.067409
2.0307,1.5804e-06,0.071251
2.0820999999999996,1.7115e-06,0.066266
2.1348000000000003,1.4885e-06,0.07428
2.1888500000000004,1.4528e-06,0.075096
2.24425,1.3222e-06,0.083453
2.3011,1.6511e-06,0.069318
2.35935,1.3658e-06,0.079567
2.41905,1.6652e-06,0.065143
2.4802999999999997,1.3911e-06,0.078709
2.5431,1.4961e-06,0.074515
2.6075,1.4178e-06,0.077003
2.6734999999999998,1.5757e-06,0.069677
2.74115,1.3015e-06,0.085412
2.81055,1.4167e-06,0.080153
2.8817,1.2313e-06,0.090478
2.95465,1.4267e-06,0.078383
3.0294499999999998,1.4453e-06,0.080648
3.10615,1.4691e-06,0.079858
3.1848,1.3162e-06,0.088867
3.2654,1.2995e-06,0.090389
3.3480499999999997,1.5981e-06,0.074919
3.43285,1.3804e-06,0.084268
3.51975,1.3689e-06,0.088923
3.60885,1.0714e-06,0.11379
3.70025,1.3377e-06,0.096756
3.7939,1.3213e-06,0.091827
3.8899,1.3363e-06,0.095268
3.9883499999999996,1.6176e-06,0.078938
4.08935,1.6929e-06,0.082068
4.1929,1.9456e-06,0.067582
4.29905,2.0826e-06,0.06925
4.4079,2.5562e-06,0.061335
4.51945,2.9153e-06,0.055074
4.63385,3.1828e-06,0.051413
4.75115,3.7407e-06,0.046239
4.8713999999999995,3.6012e-06,0.046801
4.99475,2.6975e-06,0.058534
