Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.488405,4.4387e-07,0.22897
0.5007699999999999,5.4665e-07,0.18205
0.5134449999999999,4.6438e-07,0.20844
0.52644,4.9431e-07,0.20583
0.5397700000000001,8.0609e-07,0.11922
0.553435,8.096e-07,0.1165
0.567445,6.4338e-07,0.14292
0.58181,9.2941e-07,0.095103
0.596535,8.5502e-07,0.099794
0.61164,9.1549e-07,0.098378
0.6271249999999999,1.0401e-06,0.08381
0.643,7.7761e-07,0.10949
0.65928,8.2381e-07,0.10556
0.67597,9.7958e-07,0.085818
0.69308,9.5036e-07,0.08558
0.7106250000000001,9.5505e-07,0.088553
0.728615,9.9862e-07,0.082209
0.7470600000000001,9.9559e-07,0.082186
0.76597,9.5983e-07,0.080745
0.7853600000000001,9.4232e-07,0.082091
0.805245,1.0355e-06,0.074841
0.82563,9.3465e-07,0.081071
0.84653,1.121e-06,0.065855
0.8679600000000001,1.207e-06,0.064991
0.88993,1.3246e-06,0.059774
0.912455,1.0246e-06,0.074558
0.935555,1.1031e-06,0.067946
0.9592400000000001,1.0522e-06,0.074569
0.983525,1.1686e-06,0.066166
1.00841,1.162e-06,0.068748
1.03395,1.2939e-06,0.063863
1.06015,1.3957e-06,0.058482
1.087,1.1932e-06,0.069965
1.1145,1.2911e-06,0.064056
1.1427,1.3923e-06,0.058845
1.17165,1.3176e-06,0.06365
1.2012999999999998,1.2024e-06,0.066095
1.2317,1.2858e-06,0.061059
1.2629000000000001,1.3131e-06,0.063412
1.2948499999999998,1.3398e-06,0.061278
1.3276,1.1689e-06,0.07001
1.3612000000000002,1.4616e-06,0.058891
1.39565,1.3925e-06,0.06091
1.431,1.443e-06,0.061525
1.46725,1.4045e-06,0.061015
1.5044,1.4943e-06,0.05792
1.5425,1.5145e-06,0.058825
1.58155,1.5253e-06,0.058001
1.62155,1.5757e-06,0.05707
1.6625999999999999,1.6157e-06,0.057703
1.7046999999999999,1.5613e-06,0.060026
1.7478500000000001,1.6002e-06,0.059936
1.7921,1.5479e-06,0.061696
1.83745,1.6239e-06,0.059254
1.88395,1.832e-06,0.052954
1.9316499999999999,1.7089e-06,0.057301
1.98055,1.5714e-06,0.061812
2.0307,1.6833e-06,0.05761
2.0820999999999996,1.5022e-06,0.065464
2.1348000000000003,1.567e-06,0.063682
2.1888500000000004,1.5809e-06,0.063594
2.24425,1.6395e-06,0.060825
2.3011,1.5617e-06,0.063579
2.35935,1.6175e-06,0.061842
2.41905,1.7005e-06,0.058313
2.4802999999999997,1.7724e-06,0.057377
2.5431,1.7908e-06,0.057015
2.6075,1.6766e-06,0.062166
2.6734999999999998,1.5713e-06,0.064759
2.74115,1.5514e-06,0.064378
2.81055,1.511e-06,0.065164
2.8817,1.5871e-06,0.062546
2.95465,1.3903e-06,0.074878
3.0294499999999998,1.7395e-06,0.061909
3.10615,1.5716e-06,0.068277
3.1848,1.65e-06,0.063724
3.2654,1.6379e-06,0.066118
3.3480499999999997,1.47e-06,0.072618
3.43285,1.5486e-06,0.070719
3.51975,1.3275e-06,0.082907
3.60885,1.5085e-06,0.078388
3.70025,1.6144e-06,0.074326
3.7939,1.8399e-06,0.068049
3.8899,1.8339e-06,0.067375
3.9883499999999996,2.1886e-06,0.058473
4.08935,2.0542e-06,0.062775
4.1929,1.9219e-06,0.064639
4.29905,1.9254e-06,0.066372
4.4079,1.9321e-06,0.063978
4.51945,1.7671e-06,0.06856
4.63385,1.5453e-06,0.078531
4.75115,1.4099e-06,0.082382
4.8713999999999995,1.2147e-06,0.092267
4.99475,1.064e-06,0.10289
5.1212,1.0905e-06,0.1045
5.25085,1.1559e-06,0.080623
5.3838,1.0451e-06,0.090618
5.5201,1.0862e-06,0.089078
5.659800000000001,1.0603e-06,0.090882
5.803050000000001,8.7867e-07,0.10745
5.95,1.0227e-06,0.094254
6.10065,7.2528e-07,0.11947
6.25505,9.3525e-07,0.098465
6.413399999999999,1.0966e-06,0.088352
6.575749999999999,1.1893e-06,0.091566
6.7422,1.215e-06,0.090502
6.9129000000000005,1.4705e-06,0.078841
7.087899999999999,1.51e-06,0.079046
7.26735,1.5298e-06,0.082316
7.4513,1.5715e-06,0.081303
7.639900000000001,1.7278e-06,0.080319
7.8332999999999995,1.5896e-06,0.084756
8.0316,1.9522e-06,0.074275
8.23495,2.3185e-06,0.065449
8.443449999999999,2.3659e-06,0.06846
8.6572,3.0534e-06,0.054528
8.876349999999999,3.2253e-06,0.055784
9.10105,3.4822e-06,0.054197
9.33145,3.9628e-06,0.05085
9.56765,4.0037e-06,0.051577
9.80985,4.523e-06,0.04844
10.05825,4.0289e-06,0.053012
10.312999999999999,3.5887e-06,0.05493
10.574,2.9792e-06,0.069081
10.8415,3.3393e-06,0.062192
11.116,3.5586e-06,0.063
11.3975,4.6268e-06,0.053079
11.686,5.5751e-06,0.045839
11.982,6.5252e-06,0.043813
12.285499999999999,7.3419e-06,0.039327
12.596499999999999,7.8827e-06,0.03709
12.915,8.1607e-06,0.036937
13.2415,7.5996e-06,0.037858
13.577,7.4439e-06,0.037553
13.921,6.4093e-06,0.040861
14.2735,6.5166e-06,0.040889
14.635,6.4456e-06,0.039616
15.0055,5.2211e-06,0.044322
15.385,3.188e-06,0.054656
15.7745,1.1651e-06,0.094936
16.174,3.2005e-07,0.2126
16.583,5.6995e-08,0.85854
17.003,7.5975e-08,0.49501
17.433500000000002,3.111e-08,1.0942
17.874499999999998,1.9029e-08,1.5805
18.326999999999998,-4.4108e-08,0.68119
18.791,2.0525e-08,1.4833
19.267,2.094e-08,1.7349
19.755,1.7643e-08,1.1652
20.243,-1.8924e-08,1.2994
