Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.488405,1.4842e-06,0.18005
0.5007699999999999,1.6901e-06,0.1414
0.5134449999999999,2.0541e-06,0.11688
0.52644,3.0233e-06,0.088792
0.5397700000000001,2.6238e-06,0.098182
0.553435,3.2817e-06,0.082224
0.567445,3.736e-06,0.074097
0.58181,4.4573e-06,0.065991
0.596535,4.2601e-06,0.06557
0.61164,4.0727e-06,0.064163
0.6271249999999999,5.2029e-06,0.055841
0.643,5.2788e-06,0.055341
0.65928,5.7304e-06,0.051861
0.67597,5.6909e-06,0.051962
0.69308,5.9726e-06,0.049803
0.7106250000000001,5.8914e-06,0.048662
0.728615,6.7357e-06,0.045775
0.7470600000000001,6.3978e-06,0.046276
0.76597,7.2075e-06,0.041594
0.7853600000000001,6.9571e-06,0.041735
0.805245,7.0268e-06,0.041294
0.82563,7.3289e-06,0.041128
0.84653,7.8063e-06,0.040343
0.8679600000000001,7.6795e-06,0.038853
0.88993,8.3763e-06,0.03721
0.912455,8.7538e-06,0.036554
0.935555,8.5098e-06,0.036879
0.9592400000000001,8.8504e-06,0.035908
0.983525,9.8239e-06,0.034074
1.00841,9.5502e-06,0.035543
1.03395,1.0675e-05,0.033154
1.06015,1.0899e-05,0.032496
1.087,1.1303e-05,0.031343
1.1145,1.198e-05,0.030166
1.1427,1.1453e-05,0.031074
1.17165,1.1906e-05,0.030597
1.2012999999999998,1.2124e-05,0.029894
1.2317,1.2218e-05,0.02958
1.2629000000000001,1.154e-05,0.030494
1.2948499999999998,1.2707e-05,0.029125
1.3276,1.292e-05,0.029268
1.3612000000000002,1.3307e-05,0.028992
1.39565,1.3233e-05,0.028545
1.431,1.4296e-05,0.027644
1.46725,1.351e-05,0.028962
1.5044,1.4673e-05,0.027168
1.5425,1.4406e-05,0.02726
1.58155,1.4192e-05,0.027518
1.62155,1.5224e-05,0.026715
1.6625999999999999,1.5086e-05,0.026714
1.7046999999999999,1.4965e-05,0.026835
1.7478500000000001,1.5206e-05,0.026784
1.7921,1.5025e-05,0.027043
1.83745,1.5871e-05,0.026459
1.88395,1.559e-05,0.026499
1.9316499999999999,1.5757e-05,0.026499
1.98055,1.5116e-05,0.027046
2.0307,1.3309e-05,0.028681
2.0820999999999996,1.6344e-05,0.025809
2.1348000000000003,1.6254e-05,0.026123
2.1888500000000004,1.641e-05,0.026081
2.24425,1.6158e-05,0.026036
2.3011,1.7077e-05,0.025259
2.35935,1.5813e-05,0.026519
2.41905,1.5245e-05,0.02715
2.4802999999999997,1.5924e-05,0.026656
2.5431,1.5855e-05,0.026831
2.6075,1.5554e-05,0.027551
2.6734999999999998,1.4249e-05,0.029149
2.74115,1.3944e-05,0.029423
2.81055,1.1662e-05,0.033212
2.8817,1.3051e-05,0.03092
2.95465,1.8637e-05,0.025783
3.0294499999999998,1.8929e-05,0.025763
3.10615,1.8513e-05,0.025866
3.1848,1.5691e-05,0.029171
3.2654,1.206e-05,0.033654
3.3480499999999997,1.0596e-05,0.037234
3.43285,1.0235e-05,0.038245
3.51975,9.4166e-06,0.04119
3.60885,1.0203e-05,0.039647
3.70025,1.0275e-05,0.039678
3.7939,1.1008e-05,0.038661
3.8899,1.1898e-05,0.036912
3.9883499999999996,1.2746e-05,0.035504
4.08935,1.242e-05,0.035649
4.1929,1.1114e-05,0.038411
4.29905,1.1773e-05,0.038145
4.4079,1.3232e-05,0.035562
4.51945,1.3359e-05,0.035595
4.63385,1.4494e-05,0.033889
4.75115,1.6852e-05,0.03072
4.8713999999999995,1.6402e-05,0.031464
4.99475,1.7865e-05,0.030123
5.1212,1.7541e-05,0.03129
5.25085,1.6933e-05,0.035624
5.3838,1.6252e-05,0.035691
5.5201,1.6032e-05,0.036231
5.659800000000001,1.5657e-05,0.036847
5.803050000000001,1.4256e-05,0.038587
5.95,1.4042e-05,0.038924
6.10065,1.3183e-05,0.040444
6.25505,1.0481e-05,0.046436
6.413399999999999,1.2659e-05,0.041846
6.575749999999999,1.243e-05,0.042253
6.7422,1.3386e-05,0.040993
6.9129000000000005,1.2811e-05,0.042563
7.087899999999999,1.2473e-05,0.043278
7.26735,9.9753e-06,0.049871
7.4513,8.0338e-06,0.057082
7.639900000000001,6.9827e-06,0.063457
7.8332999999999995,6.8076e-06,0.064052
8.0316,6.4222e-06,0.068581
8.23495,7.6672e-06,0.061665
8.443449999999999,7.2118e-06,0.066493
8.6572,8.2837e-06,0.061611
8.876349999999999,9.0854e-06,0.057704
9.10105,8.8397e-06,0.060166
9.33145,1.0235e-05,0.055458
9.56765,1.1203e-05,0.052978
9.80985,1.2362e-05,0.05087
10.05825,2.16e-05,0.036804
10.312999999999999,3.4933e-05,0.028598
10.574,3.5267e-05,0.028796
10.8415,2.6864e-05,0.034023
11.116,2.256e-05,0.03778
11.3975,2.308e-05,0.037427
11.686,3.2835e-05,0.030746
11.982,4.1517e-05,0.027269
12.285499999999999,5.4241e-05,0.024013
12.596499999999999,6.4037e-05,0.0221
12.915,6.9392e-05,0.021181
13.2415,7.8674e-05,0.019837
13.577,0.00012076,0.015993
13.921,0.00023649,0.011466
14.2735,0.00059555,0.0072246
14.635,0.0030418,0.0031831
15.0055,0.0072962,0.0020499
15.385,0.0055751,0.0023247
15.7745,0.0019468,0.0038813
16.174,0.00033601,0.0092158
16.583,0.00011391,0.015605
17.003,5.6192e-05,0.021856
17.433500000000002,3.3055e-05,0.028081
17.874499999999998,2.0208e-05,0.035578
18.326999999999998,1.3726e-05,0.042724
18.791,9.169e-06,0.052118
19.267,6.139e-06,0.063542
19.755,5.1461e-06,0.069883
20.243,2.9668e-06,0.091774
