Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,0.0,1.0
0.0308395,0.0,1.0
0.0324205,0.0,1.0
0.034083,0.0,1.0
0.0358305,4.7632e-09,0.83712
0.0376675,-6.5345e-08,0.97615
0.039598999999999995,8.5795e-08,1.2187
0.0416295,2.3676e-07,0.4224
0.0437635,1.6123e-07,0.54751
0.046007,2.2017e-07,0.38165
0.048366,3.2534e-07,0.2365
0.050846,2.4703e-08,2.9277
0.053453,3.4178e-07,0.1797
0.0561935,2.2982e-07,0.23559
0.0590745,3.2381e-07,0.148
0.062103500000000006,2.0268e-07,0.21235
0.0652875,3.2597e-07,0.11951
0.0686345,2.8471e-07,0.12789
0.0721535,2.711e-07,0.12517
0.075853,3.2495e-07,0.095932
0.07974200000000001,3.2337e-07,0.089145
0.0838305,2.8416e-07,0.09463
0.088129,2.766e-07,0.088628
0.0926475,2.5973e-07,0.089933
0.0973975,2.5405e-07,0.087997
0.10239100000000001,2.6507e-07,0.080842
0.10764,3.2889e-07,0.06531
0.11316,4.2523e-07,0.051501
0.11896,5.0905e-07,0.044305
0.12506,6.0874e-07,0.037187
0.131475,5.7191e-07,0.039178
0.13821499999999998,5.5836e-07,0.039037
0.14529999999999998,5.2444e-07,0.040123
0.15275,4.6196e-07,0.043611
0.16058,4.7691e-07,0.039414
0.16881,4.7337e-07,0.038671
0.17747,4.6745e-07,0.037766
0.18657,3.8785e-07,0.043197
0.196135,3.6838e-07,0.043146
0.20618999999999998,3.7696e-07,0.042372
0.21676,4.0615e-07,0.039471
0.227875,4.737e-07,0.034719
0.23956,5.4647e-07,0.031092
0.251845,5.8815e-07,0.030298
0.26475499999999996,7.5319e-07,0.024949
0.278325,8.0259e-07,0.02386
0.292595,8.2635e-07,0.023356
0.3076,7.6228e-07,0.025157
0.32337000000000005,6.7293e-07,0.027663
0.33995,5.1449e-07,0.034293
0.35738000000000003,4.4787e-07,0.036986
0.37570000000000003,3.1587e-07,0.04906
0.394965,2.7475e-07,0.051856
0.415215,2.8565e-07,0.051868
0.43650500000000003,2.8361e-07,0.053232
0.458885,3.1679e-07,0.048625
0.48241,2.8734e-07,0.052966
0.507145,3.3715e-07,0.044646
0.533145,4.1161e-07,0.03761
0.56048,4.6268e-07,0.035814
0.58922,5.2945e-07,0.032236
0.6194299999999999,4.1599e-07,0.039026
0.6511899999999999,2.7501e-07,0.053733
0.68458,1.4485e-07,0.095553
0.7196750000000001,1.2106e-07,0.11084
0.75657,9.8449e-08,0.13455
0.79536,1.2629e-07,0.108
0.83614,1.0907e-07,0.1248
0.8790100000000001,1.3263e-07,0.10747
0.92408,9.545e-08,0.14674
0.97146,5.3952e-08,0.26273
1.02127,3.7724e-08,0.38982
1.07365,7.653e-08,0.19721
1.1287,5.5298e-08,0.27902
1.18655,3.5687e-08,0.43275
1.2473999999999998,4.8279e-08,0.32063
1.31135,2.3675e-08,0.67688
1.3785500000000002,7.307e-09,2.2722
1.4492500000000001,4.0252e-09,4.1401
1.5235500000000002,1.1524e-08,1.4438
1.60165,1.5712e-08,1.077
1.6838,-1.2267e-09,14.036
1.7701500000000001,5.8458e-09,3.0355
1.8609,4.2358e-10,38.719
1.9563,5.6907e-09,2.7648
2.0566,-1.5517e-08,1.0167
2.16205,3.8236e-09,4.2681
2.2729,-8.6205e-09,1.7417
2.3894,2.2837e-09,6.7612
2.5119,3.8762e-09,3.7474
2.6407,7.858e-09,1.8554
2.7761,1.3472e-08,0.88887
2.91845,1.0888e-08,0.9809
3.06805,-4.4506e-09,2.378
3.2253499999999997,5.6419e-09,1.7775
3.3907499999999997,4.4033e-09,2.1526
3.5646,7.9236e-09,1.2429
3.74735,6.6921e-09,1.5239
3.93945,2.0008e-08,0.47407
4.14145,1.4955e-09,6.4493
4.3538,-1.147e-08,0.79146
4.577,-7.9306e-09,1.2364
4.81165,1.1084e-08,0.86381
5.05835,1.8703e-09,5.3987
5.3177,3.2353e-09,3.4798
5.59035,1.5156e-08,0.71816
5.877000000000001,1.4296e-08,0.74977
6.1783,9.3103e-09,1.3079
6.49505,-9.5074e-09,1.2392
6.8281,-1.7319e-08,0.58853
7.1782,3.0502e-08,0.34466
7.5462,6.4005e-09,1.72
7.9331,2.6155e-10,47.805
8.339849999999998,1.3541e-10,88.06
8.76745,-9.3807e-09,1.2958
9.21695,-1.5078e-08,0.84447
9.689499999999999,4.2559e-09,2.8505
10.186350000000001,1.0705e-08,0.99542
10.7085,-7.2915e-10,15.579
11.2575,-1.3663e-08,0.84164
11.835,3.8732e-09,2.8535
12.442,1.2121e-08,0.65828
13.0795,-2.8988e-10,32.856
13.75,1.9337e-08,0.40211
14.455,3.2899e-09,1.8896
15.196000000000002,-6.0705e-09,0.95805
15.9755,-5.2131e-09,1.1333
16.7945,9.0476e-10,4.6638
17.6555,-4.7518e-09,1.0417
18.561,-1.7972e-10,24.49
19.5125,-1.7314e-09,2.4645
20.464,4.8191e-09,0.80542
