Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,0.0,1.0
0.0308395,0.0,1.0
0.0324205,0.0,1.0
0.034083,-6.4398e-09,0.0
0.0358305,-5.6954e-07,0.0
0.0376675,-5.006e-07,0.12812
0.039598999999999995,-3.9075e-07,0.26376
0.0416295,-2.2082e-07,0.42456
0.0437635,-1.4797e-07,0.58703
0.046007,-4.4346e-08,1.7736
0.048366,-1.2785e-08,5.8304
0.050846,-1.3697e-07,0.48667
0.053453,-7.5951e-08,0.77493
0.0561935,8.1204e-08,0.65245
0.0590745,8.971e-08,0.516
0.062103500000000006,1.7341e-07,0.24363
0.0652875,2.0971e-07,0.18156
0.0686345,2.8515e-07,0.12157
0.0721535,2.7414e-07,0.12074
0.075853,2.8357e-07,0.10607
0.07974200000000001,3.039e-07,0.094327
0.0838305,2.8157e-07,0.093941
0.088129,3.043e-07,0.082005
0.0926475,2.3548e-07,0.098666
0.0973975,2.2499e-07,0.094674
0.10239100000000001,3.1512e-07,0.067575
0.10764,3.938e-07,0.054012
0.11316,5.5603e-07,0.039414
0.11896,6.4361e-07,0.035045
0.12506,7.1911e-07,0.032269
0.131475,7.5686e-07,0.03029
0.13821499999999998,8.0744e-07,0.027749
0.14529999999999998,8.1127e-07,0.026933
0.15275,7.5347e-07,0.027509
0.16058,5.8129e-07,0.03224
0.16881,5.8934e-07,0.030229
0.17747,5.8647e-07,0.030521
0.18657,5.5125e-07,0.030462
0.196135,4.8938e-07,0.032404
0.20618999999999998,4.5265e-07,0.0345
0.21676,4.8071e-07,0.032485
0.227875,5.5037e-07,0.029687
0.23956,6.675e-07,0.025045
0.251845,7.6119e-07,0.023299
0.26475499999999996,9.2702e-07,0.020302
0.278325,1.0751e-06,0.018345
0.292595,1.1514e-06,0.01778
0.3076,1.1455e-06,0.017809
0.32337000000000005,1.0815e-06,0.01848
0.33995,9.4085e-07,0.020047
0.35738000000000003,7.6842e-07,0.023103
0.37570000000000003,6.5518e-07,0.025616
0.394965,4.7078e-07,0.032575
0.415215,3.2955e-07,0.043544
0.43650500000000003,3.4062e-07,0.043077
0.458885,3.978e-07,0.038005
0.48241,4.2327e-07,0.035607
0.507145,3.865e-07,0.037823
0.533145,4.3679e-07,0.033458
0.56048,5.6862e-07,0.027808
0.58922,7.0413e-07,0.023987
0.6194299999999999,7.6766e-07,0.022443
0.6511899999999999,6.6033e-07,0.025537
0.68458,4.3128e-07,0.035161
0.7196750000000001,2.627e-07,0.052092
0.75657,1.4687e-07,0.087897
0.79536,8.0831e-08,0.15536
0.83614,1.0835e-07,0.11958
0.8790100000000001,1.6382e-07,0.080063
0.92408,1.6051e-07,0.084795
0.97146,1.5569e-07,0.089278
1.02127,8.9615e-08,0.15212
1.07365,9.171e-08,0.14685
1.1287,8.8614e-08,0.15436
1.18655,7.5764e-08,0.18134
1.2473999999999998,5.7364e-08,0.23545
1.31135,3.0401e-08,0.44439
1.3785500000000002,2.2727e-08,0.62453
1.4492500000000001,2.3457e-08,0.6048
1.5235500000000002,8.8908e-09,1.5712
1.60165,-2.8135e-09,5.2211
1.6838,5.5357e-09,2.5249
1.7701500000000001,-2.3002e-08,0.65079
1.8609,1.2044e-08,1.1451
1.9563,2.5885e-08,0.5088
2.0566,1.6691e-08,0.80537
2.16205,1.0026e-08,1.3247
2.2729,2.7663e-08,0.43348
2.3894,9.8202e-09,1.114
2.5119,1.1628e-08,0.82646
2.6407,7.8602e-09,1.1459
2.7761,7.4683e-09,1.0974
2.91845,9.1725e-09,0.81701
3.06805,-1.0479e-08,0.74477
3.2253499999999997,7.0889e-09,1.1431
3.3907499999999997,7.7675e-09,0.93895
3.5646,1.5468e-08,0.49566
3.74735,5.1748e-09,1.4428
3.93945,-4.1149e-09,1.7206
4.14145,-2.9892e-09,2.3117
4.3538,-1.3114e-09,5.4405
4.577,1.0328e-08,0.72645
4.81165,-1.5827e-08,0.50677
5.05835,-7.4585e-09,0.98679
5.3177,1.1716e-08,0.63166
5.59035,7.9789e-10,10.688
5.877000000000001,4.871e-09,1.6552
6.1783,-5.7486e-09,1.483
6.49505,1.2204e-08,0.68962
6.8281,1.8004e-08,0.43596
7.1782,1.0392e-08,0.79351
7.5462,-9.4732e-09,0.88162
7.9331,-5.3458e-09,1.6304
8.339849999999998,6.7181e-09,1.2826
8.76745,-3.8361e-09,2.2241
9.21695,-4.2089e-09,2.3024
9.689499999999999,-3.9404e-09,2.3411
10.186350000000001,3.6192e-09,2.6165
10.7085,1.7501e-08,0.4587
11.2575,3.7513e-09,2.2594
11.835,1.3498e-09,7.6449
12.442,7.1128e-09,1.2471
13.0795,2.1001e-09,4.1275
13.75,2.7138e-08,0.29686
14.455,3.2233e-08,0.23254
15.196000000000002,1.3361e-08,0.50471
15.9755,-9.9193e-09,0.61173
16.7945,1.7053e-09,3.2801
17.6555,5.3198e-09,0.87142
18.561,6.3256e-09,0.68601
19.5125,-2.8919e-09,1.858
20.464,-3.5196e-09,1.1431
