Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,0.0,1.0
0.0308395,0.0,1.0
0.0324205,0.0,1.0
0.034083,-1.6945e-07,0.0
0.0358305,-6.0065e-07,0.0
0.0376675,-4.7817e-07,0.18272
0.039598999999999995,-3.0768e-07,0.34651
0.0416295,-3.0651e-07,0.30992
0.0437635,-2.6958e-07,0.32368
0.046007,-5.9139e-08,1.3775
0.048366,-8.008e-08,0.94842
0.050846,-5.3603e-08,1.2855
0.053453,-3.7036e-08,1.6294
0.0561935,4.9672e-08,1.0413
0.0590745,1.2954e-07,0.36967
0.062103500000000006,1.5141e-07,0.28414
0.0652875,2.252e-07,0.17459
0.0686345,3.0109e-07,0.12122
0.0721535,2.7281e-07,0.11992
0.075853,3.6007e-07,0.085897
0.07974200000000001,3.3325e-07,0.08735
0.0838305,2.7933e-07,0.097552
0.088129,2.6613e-07,0.095601
0.0926475,2.3968e-07,0.099976
0.0973975,2.0966e-07,0.10698
0.10239100000000001,2.931e-07,0.074874
0.10764,4.0774e-07,0.055123
0.11316,5.4396e-07,0.041748
0.11896,6.0981e-07,0.039344
0.12506,7.4649e-07,0.032689
0.131475,7.9096e-07,0.030591
0.13821499999999998,8.5879e-07,0.028579
0.14529999999999998,8.5916e-07,0.027941
0.15275,8.3311e-07,0.027148
0.16058,6.4864e-07,0.031298
0.16881,6.5058e-07,0.029948
0.17747,6.5609e-07,0.029438
0.18657,6.0065e-07,0.030211
0.196135,4.7811e-07,0.035726
0.20618999999999998,4.9793e-07,0.033546
0.21676,4.9466e-07,0.032763
0.227875,5.956e-07,0.028953
0.23956,7.28e-07,0.025399
0.251845,7.9487e-07,0.023814
0.26475499999999996,9.4552e-07,0.021107
0.278325,1.1243e-06,0.019155
0.292595,1.2409e-06,0.017946
0.3076,1.2008e-06,0.018322
0.32337000000000005,1.2453e-06,0.018041
0.33995,1.1131e-06,0.01902
0.35738000000000003,9.0159e-07,0.02181
0.37570000000000003,7.9864e-07,0.023637
0.394965,5.3186e-07,0.031495
0.415215,3.7938e-07,0.040535
0.43650500000000003,3.8396e-07,0.040345
0.458885,4.2633e-07,0.037002
0.48241,4.5419e-07,0.035735
0.507145,4.4725e-07,0.034117
0.533145,4.8022e-07,0.032569
0.56048,5.6997e-07,0.029009
0.58922,7.6948e-07,0.02353
0.6194299999999999,8.8402e-07,0.021617
0.6511899999999999,8.1523e-07,0.023089
0.68458,5.6915e-07,0.030005
0.7196750000000001,3.4412e-07,0.043572
0.75657,1.5525e-07,0.085115
0.79536,9.8312e-08,0.1286
0.83614,1.5881e-07,0.083983
0.8790100000000001,1.9478e-07,0.070137
0.92408,2.1925e-07,0.065462
0.97146,1.9839e-07,0.073303
1.02127,1.0426e-07,0.13062
1.07365,1.6046e-07,0.087352
1.1287,1.1857e-07,0.11917
1.18655,1.0775e-07,0.13511
1.2473999999999998,6.316e-08,0.22198
1.31135,5.8192e-08,0.22903
1.3785500000000002,4.2721e-08,0.31749
1.4492500000000001,2.2822e-08,0.59744
1.5235500000000002,2.992e-08,0.45913
1.60165,7.7418e-09,1.78
1.6838,2.2903e-08,0.59666
1.7701500000000001,1.5759e-08,0.92142
1.8609,1.5382e-08,0.81797
1.9563,8.7576e-09,1.3391
2.0566,9.5319e-09,1.1523
2.16205,5.3388e-09,2.0683
2.2729,2.1692e-08,0.48916
2.3894,1.3257e-08,0.7592
2.5119,5.0077e-09,1.8121
2.6407,1.6166e-09,5.1756
2.7761,1.5548e-08,0.46581
2.91845,1.8155e-08,0.39083
3.06805,-1.4862e-09,4.9496
3.2253499999999997,1.148e-08,0.62703
3.3907499999999997,-3.8397e-09,1.7431
3.5646,8.025e-09,0.83149
3.74735,2.6723e-11,262.96
3.93945,1.1559e-08,0.5631
4.14145,7.6261e-09,0.90244
4.3538,2.7842e-09,2.4714
4.577,7.62e-09,0.83604
4.81165,4.8067e-09,1.359
5.05835,-4.3291e-09,1.6472
5.3177,-3.3976e-09,1.9316
5.59035,-3.0043e-09,2.4648
5.877000000000001,1.7946e-08,0.41355
6.1783,-7.1784e-09,0.95161
6.49505,6.5375e-09,1.1085
6.8281,3.4821e-09,2.1019
7.1782,-2.6313e-09,2.8702
7.5462,4.1446e-11,201.52
7.9331,8.7853e-09,0.87212
8.339849999999998,-8.2544e-09,0.97768
8.76745,-5.8832e-09,1.476
9.21695,4.9983e-10,16.457
9.689499999999999,-2.5087e-09,3.4947
10.186350000000001,-7.4347e-09,0.95918
10.7085,3.2304e-09,2.3674
11.2575,5.1403e-09,1.3647
11.835,6.4294e-09,1.1539
12.442,-7.7145e-09,0.83332
13.0795,1.7739e-08,0.38675
13.75,3.2796e-08,0.2471
14.455,7.2142e-08,0.14566
15.196000000000002,5.7589e-08,0.14789
15.9755,4.6571e-09,0.90221
16.7945,1.0369e-09,5.1042
17.6555,8.819e-09,0.56775
18.561,9.0071e-09,0.48189
19.5125,3.5288e-09,1.0974
20.464,4.0166e-09,1.0151
