Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,0.0,1.0
0.0308395,-5.6446e-06,0.20136
0.0324205,-1.2628e-06,1.2743
0.034083,4.3137e-07,3.3872
0.0358305,1.3458e-06,0.92396
0.0376675,4.7848e-07,2.3961
0.039598999999999995,7.2326e-07,1.3893
0.0416295,1.0976e-06,0.83326
0.0437635,5.5354e-08,15.326
0.046007,4.7308e-07,1.6452
0.048366,4.5911e-07,1.5344
0.050846,-3.1449e-07,2.0616
0.053453,6.1675e-07,0.8951
0.0561935,6.2762e-08,7.8118
0.0590745,-4.5411e-08,9.4527
0.062103500000000006,5.5332e-07,0.67155
0.0652875,4.6521e-07,0.72452
0.0686345,1.8672e-07,1.5871
0.0721535,-1.3207e-07,2.0381
0.075853,2.1696e-07,1.1348
0.07974200000000001,3.0701e-07,0.73232
0.0838305,3.774e-07,0.56236
0.088129,1.541e-07,1.2825
0.0926475,2.7349e-07,0.66981
0.0973975,2.9763e-07,0.58068
0.10239100000000001,1.8144e-07,0.89021
0.10764,7.6656e-07,0.19867
0.11316,2.692e-07,0.53745
0.11896,5.7321e-07,0.23592
0.12506,5.5194e-07,0.23829
0.131475,5.9824e-07,0.20405
0.13821499999999998,5.6699e-07,0.20915
0.14529999999999998,7.3377e-07,0.15422
0.15275,6.2207e-07,0.17559
0.16058,8.1374e-07,0.13037
0.16881,7.2238e-07,0.13954
0.17747,7.8095e-07,0.12632
0.18657,6.6405e-07,0.14554
0.196135,7.0447e-07,0.13265
0.20618999999999998,8.7533e-07,0.10572
0.21676,8.903e-07,0.10337
0.227875,9.5629e-07,0.093115
0.23956,9.7402e-07,0.090722
0.251845,9.6113e-07,0.091348
0.26475499999999996,1.3702e-06,0.063347
0.278325,1.3515e-06,0.06332
0.292595,1.266e-06,0.066705
0.3076,1.4187e-06,0.059444
0.32337000000000005,1.2974e-06,0.064583
0.33995,1.4357e-06,0.058606
0.35738000000000003,1.6188e-06,0.051902
0.37570000000000003,1.7211e-06,0.048978
0.394965,1.931e-06,0.044842
0.415215,2.2243e-06,0.039729
0.43650500000000003,2.6655e-06,0.033788
0.458885,2.6518e-06,0.033806
0.48241,2.8698e-06,0.031297
0.507145,2.7226e-06,0.032175
0.533145,2.368e-06,0.035177
0.56048,2.3946e-06,0.034604
0.58922,2.4265e-06,0.033413
0.6194299999999999,2.4137e-06,0.033521
0.6511899999999999,2.3852e-06,0.033862
0.68458,2.2479e-06,0.036241
0.7196750000000001,2.3357e-06,0.034583
0.75657,2.4382e-06,0.032847
0.79536,2.2294e-06,0.036001
0.83614,2.0832e-06,0.037859
0.8790100000000001,2.1764e-06,0.036098
0.92408,2.324e-06,0.034632
0.97146,2.228e-06,0.036499
1.02127,2.3216e-06,0.035184
1.07365,2.1547e-06,0.037477
1.1287,2.255e-06,0.036204
1.18655,2.1597e-06,0.037419
1.2473999999999998,2.1891e-06,0.037013
1.31135,2.0685e-06,0.039125
1.3785500000000002,1.8064e-06,0.044806
1.4492500000000001,1.7633e-06,0.046655
1.5235500000000002,1.7508e-06,0.046553
1.60165,1.8277e-06,0.044481
1.6838,1.6646e-06,0.049169
1.7701500000000001,1.5784e-06,0.04358
1.8609,1.3714e-06,0.046658
1.9563,1.1158e-06,0.051804
2.0566,1.0073e-06,0.056507
2.16205,8.6871e-07,0.063026
2.2729,8.2138e-07,0.063624
2.3894,6.9328e-07,0.072305
2.5119,6.3481e-07,0.075933
2.6407,4.8554e-07,0.094579
2.7761,3.9623e-07,0.11106
2.91845,2.6465e-07,0.15553
3.06805,3.0509e-07,0.1214
3.2253499999999997,1.7985e-07,0.18596
3.3907499999999997,2.6009e-07,0.13018
3.5646,2.0241e-07,0.16066
3.74735,1.3039e-07,0.24661
3.93945,1.281e-07,0.24325
4.14145,9.1987e-08,0.33917
4.3538,1.343e-07,0.23774
4.577,8.6724e-08,0.40208
4.81165,7.67e-08,0.44474
5.05835,5.8922e-08,0.59196
5.3177,6.1836e-08,0.54455
5.59035,7.7885e-08,0.48123
5.877000000000001,1.1618e-08,3.2716
6.1783,1.3623e-08,2.84
6.49505,5.5968e-08,0.70864
6.8281,3.5674e-08,1.1905
7.1782,7.1347e-08,0.5926
7.5462,8.0912e-08,0.52902
7.9331,2.1432e-08,2.0621
8.339849999999998,7.2808e-08,0.63375
8.76745,-3.4652e-08,1.4603
9.21695,7.0233e-08,0.70574
9.689499999999999,1.4585e-07,0.35583
10.186350000000001,1.1081e-07,0.45834
10.7085,5.2185e-08,0.99834
11.2575,3.7617e-08,1.4386
11.835,1.3126e-07,0.38297
12.442,6.1138e-08,0.85615
13.0795,7.1699e-08,0.71367
13.75,4.7679e-08,0.98488
14.455,4.3872e-07,0.11403
15.196000000000002,9.6559e-07,0.060551
15.9755,3.2386e-07,0.11674
16.7945,3.7286e-08,0.63833
17.6555,-1.8098e-08,1.1194
18.561,2.4949e-08,0.8031
19.5125,2.7617e-08,0.6772
20.464,4.4483e-08,0.37962
