Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,-5.4766e-06,0.014428
0.0308395,-1.2846e-06,1.6344
0.0324205,3.661e-06,0.5371
0.034083,9.2492e-07,1.888
0.0358305,1.853e-06,0.82202
0.0376675,2.0742e-06,0.65365
0.039598999999999995,1.1625e-06,1.0609
0.0416295,2.7164e-06,0.4105
0.0437635,1.1962e-06,0.86147
0.046007,2.3254e-06,0.40658
0.048366,1.2114e-06,0.7192
0.050846,1.0244e-06,0.76352
0.053453,1.775e-06,0.38267
0.0561935,9.2377e-07,0.63803
0.0590745,8.4992e-07,0.59992
0.062103500000000006,9.6754e-07,0.47941
0.0652875,6.8087e-07,0.60017
0.0686345,3.472e-07,1.0472
0.0721535,9.9059e-07,0.32998
0.075853,9.3945e-07,0.31944
0.07974200000000001,8.4758e-07,0.32389
0.0838305,6.6856e-07,0.38232
0.088129,5.961e-07,0.40057
0.0926475,3.2063e-07,0.69951
0.0973975,1.0483e-06,0.20048
0.10239100000000001,7.1631e-07,0.27488
0.10764,5.4543e-07,0.33938
0.11316,9.8215e-07,0.18061
0.11896,9.8694e-07,0.16809
0.12506,6.9262e-07,0.22862
0.131475,6.0651e-07,0.24754
0.13821499999999998,7.6166e-07,0.18885
0.14529999999999998,1.0734e-06,0.12913
0.15275,7.1926e-07,0.18568
0.16058,6.0881e-07,0.21175
0.16881,8.0189e-07,0.1551
0.17747,9.1443e-07,0.13027
0.18657,9.223e-07,0.12671
0.196135,7.5022e-07,0.15366
0.20618999999999998,9.5689e-07,0.11806
0.21676,1.0989e-06,0.099915
0.227875,1.126e-06,0.097891
0.23956,1.1712e-06,0.091268
0.251845,1.3081e-06,0.08148
0.26475499999999996,1.4867e-06,0.070938
0.278325,1.3956e-06,0.074927
0.292595,1.414e-06,0.073854
0.3076,1.4086e-06,0.073336
0.32337000000000005,1.4696e-06,0.069746
0.33995,1.9143e-06,0.053003
0.35738000000000003,1.8967e-06,0.053725
0.37570000000000003,2.1138e-06,0.048937
0.394965,2.4206e-06,0.04325
0.415215,2.7108e-06,0.039877
0.43650500000000003,3.1612e-06,0.03456
0.458885,3.2024e-06,0.034216
0.48241,3.2921e-06,0.033138
0.507145,3.364e-06,0.031458
0.533145,3.0143e-06,0.033663
0.56048,2.782e-06,0.035952
0.58922,2.8325e-06,0.034922
0.6194299999999999,2.8099e-06,0.035494
0.6511899999999999,2.7972e-06,0.035619
0.68458,2.8688e-06,0.03482
0.7196750000000001,2.8414e-06,0.034663
0.75657,2.73e-06,0.035627
0.79536,2.6348e-06,0.037227
0.83614,2.4521e-06,0.039912
0.8790100000000001,2.7084e-06,0.035852
0.92408,2.717e-06,0.036061
0.97146,2.8796e-06,0.03424
1.02127,2.7776e-06,0.036341
1.07365,2.7077e-06,0.037067
1.1287,2.7274e-06,0.036556
1.18655,2.6387e-06,0.037326
1.2473999999999998,2.8204e-06,0.035128
1.31135,2.6004e-06,0.037636
1.3785500000000002,2.5463e-06,0.038692
1.4492500000000001,2.327e-06,0.042097
1.5235500000000002,2.3732e-06,0.041921
1.60165,2.2338e-06,0.044279
1.6838,2.0123e-06,0.048986
1.7701500000000001,1.9466e-06,0.044316
1.8609,2.1026e-06,0.038024
1.9563,1.5669e-06,0.047418
2.0566,1.2532e-06,0.055266
2.16205,1.1437e-06,0.057306
2.2729,9.6663e-07,0.062306
2.3894,8.2643e-07,0.068365
2.5119,8.5151e-07,0.063383
2.6407,7.1537e-07,0.072119
2.7761,6.1242e-07,0.079
2.91845,4.4804e-07,0.1003
3.06805,3.3825e-07,0.11696
3.2253499999999997,3.4739e-07,0.10985
3.3907499999999997,3.247e-07,0.11729
3.5646,2.4932e-07,0.16025
3.74735,2.1573e-07,0.17495
3.93945,1.8191e-07,0.19979
4.14145,1.3458e-07,0.28096
4.3538,1.1123e-07,0.32092
4.577,1.7371e-07,0.20884
4.81165,1.3396e-07,0.28111
5.05835,1.1918e-07,0.30559
5.3177,2.9953e-08,1.4042
5.59035,5.5323e-08,0.7179
5.877000000000001,9.2098e-08,0.45604
6.1783,4.1447e-09,11.42
6.49505,4.9619e-08,0.9329
6.8281,4.6363e-08,0.94358
7.1782,1.2448e-07,0.34568
7.5462,8.5825e-08,0.54681
7.9331,1.343e-07,0.33168
8.339849999999998,1.1296e-07,0.43919
8.76745,1.4795e-07,0.33537
9.21695,1.1027e-07,0.50075
9.689499999999999,1.2943e-07,0.40296
10.186350000000001,1.5536e-07,0.34952
10.7085,9.7983e-08,0.53527
11.2575,2.0135e-07,0.25312
11.835,1.1625e-07,0.44692
12.442,1.2648e-07,0.41979
13.0795,3.4202e-08,1.5186
13.75,2.7976e-07,0.17276
14.455,1.4722e-06,0.054322
15.196000000000002,3.2545e-06,0.034649
15.9755,5.4201e-07,0.09866
16.7945,2.9236e-08,0.92956
17.6555,2.9607e-08,0.84452
18.561,1.6787e-09,14.449
19.5125,-1.6904e-08,1.4445
20.464,9.7963e-09,2.2384
