Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,2.2565e-06,0.10619
0.0308395,-4.4306e-07,3.569
0.0324205,1.1106e-07,12.366
0.034083,1.5962e-06,0.75328
0.0358305,-2.0516e-06,0.51608
0.0376675,-1.3116e-06,0.74274
0.039598999999999995,-6.7406e-07,1.2809
0.0416295,4.1407e-07,1.8147
0.0437635,5.8263e-07,1.2256
0.046007,4.8012e-07,1.3625
0.048366,2.8574e-07,2.14
0.050846,2.0659e-07,2.6003
0.053453,9.4763e-07,0.49415
0.0561935,-1.8233e-07,2.2814
0.0590745,8.9402e-07,0.39446
0.062103500000000006,3.8879e-07,0.81609
0.0652875,3.4632e-07,0.81379
0.0686345,7.2928e-07,0.34773
0.0721535,5.0819e-07,0.44908
0.075853,2.7275e-07,0.76384
0.07974200000000001,1.8828e-07,1.0315
0.0838305,3.5858e-07,0.50387
0.088129,5.5635e-08,2.9929
0.0926475,4.9789e-07,0.31451
0.0973975,3.1189e-07,0.47149
0.10239100000000001,2.5808e-07,0.53484
0.10764,4.1888e-07,0.30694
0.11316,4.3148e-07,0.28726
0.11896,6.0683e-07,0.1928
0.12506,5.5452e-07,0.20079
0.131475,6.0637e-07,0.17831
0.13821499999999998,4.611e-07,0.22363
0.14529999999999998,5.1184e-07,0.1913
0.15275,5.9024e-07,0.1594
0.16058,6.8343e-07,0.133
0.16881,7.6635e-07,0.1161
0.17747,8.0807e-07,0.10706
0.18657,8.9958e-07,0.092357
0.196135,1.0383e-06,0.079605
0.20618999999999998,9.5219e-07,0.085915
0.21676,9.907e-07,0.080977
0.227875,9.698e-07,0.082531
0.23956,1.1157e-06,0.070055
0.251845,1.0427e-06,0.074524
0.26475499999999996,1.3059e-06,0.059614
0.278325,1.3447e-06,0.05763
0.292595,1.3699e-06,0.055655
0.3076,1.5747e-06,0.0489
0.32337000000000005,1.707e-06,0.045209
0.33995,1.7041e-06,0.04516
0.35738000000000003,1.9168e-06,0.040476
0.37570000000000003,1.9356e-06,0.040527
0.394965,2.3497e-06,0.034808
0.415215,2.7997e-06,0.030085
0.43650500000000003,3.0495e-06,0.028683
0.458885,3.2686e-06,0.026486
0.48241,3.2658e-06,0.026596
0.507145,3.4108e-06,0.024945
0.533145,3.1808e-06,0.025898
0.56048,2.6789e-06,0.029694
0.58922,2.77e-06,0.028463
0.6194299999999999,2.7297e-06,0.028783
0.6511899999999999,2.7411e-06,0.028856
0.68458,2.8498e-06,0.028225
0.7196750000000001,3.009e-06,0.026624
0.75657,2.7111e-06,0.029044
0.79536,2.7428e-06,0.02887
0.83614,2.6258e-06,0.0296
0.8790100000000001,2.5559e-06,0.030764
0.92408,2.8295e-06,0.028202
0.97146,2.9514e-06,0.027614
1.02127,2.7483e-06,0.029991
1.07365,2.8717e-06,0.027949
1.1287,2.8413e-06,0.028799
1.18655,2.8097e-06,0.028943
1.2473999999999998,2.8775e-06,0.028197
1.31135,2.5912e-06,0.031145
1.3785500000000002,2.5229e-06,0.031979
1.4492500000000001,2.4216e-06,0.033406
1.5235500000000002,2.2912e-06,0.03506
1.60165,2.4217e-06,0.033486
1.6838,2.2614e-06,0.03563
1.7701500000000001,1.9658e-06,0.042546
1.8609,2.0238e-06,0.039336
1.9563,1.768e-06,0.041224
2.0566,1.3789e-06,0.046689
2.16205,1.3182e-06,0.047579
2.2729,1.0818e-06,0.054167
2.3894,9.4134e-07,0.059134
2.5119,8.5901e-07,0.062446
2.6407,7.1707e-07,0.071624
2.7761,5.7886e-07,0.077871
2.91845,5.5326e-07,0.079303
3.06805,4.5727e-07,0.085667
3.2253499999999997,3.5012e-07,0.11605
3.3907499999999997,2.8701e-07,0.13066
3.5646,3.0905e-07,0.12338
3.74735,2.4448e-07,0.15399
3.93945,2.1863e-07,0.16548
4.14145,1.5001e-07,0.22465
4.3538,1.7062e-07,0.19307
4.577,1.2786e-07,0.25594
4.81165,1.286e-07,0.25473
5.05835,1.1175e-07,0.29287
5.3177,8.4223e-08,0.41315
5.59035,8.9916e-08,0.39339
5.877000000000001,3.1224e-08,1.2129
6.1783,1.0855e-07,0.33906
6.49505,5.9972e-08,0.64115
6.8281,3.9711e-08,0.97466
7.1782,1.0905e-07,0.33476
7.5462,1.5992e-08,2.5336
7.9331,2.1928e-08,1.9967
8.339849999999998,7.8434e-08,0.61138
8.76745,6.4858e-08,0.72195
9.21695,1.2437e-07,0.40267
9.689499999999999,2.5958e-07,0.19981
10.186350000000001,2.1509e-07,0.23454
10.7085,2.2719e-07,0.23575
11.2575,2.2824e-07,0.21711
11.835,2.4302e-07,0.20105
12.442,3.1299e-07,0.17435
13.0795,3.5624e-07,0.14217
13.75,3.4335e-07,0.15178
14.455,1.6514e-06,0.050994
15.196000000000002,1.025e-05,0.018572
15.9755,3.7225e-06,0.03068
16.7945,6.3695e-08,0.42901
17.6555,1.1189e-08,1.9731
18.561,-4.7084e-09,4.3954
19.5125,-1.2566e-08,1.6503
20.464,1.5081e-08,1.1772
