Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
4.63385,1.7551e-06,0.042461
4.75115,1.8034e-06,0.042195
4.8713999999999995,1.6019e-06,0.04463
4.99475,1.5404e-06,0.046193
5.1212,1.467e-06,0.049305
5.25085,1.4251e-06,0.052592
5.3838,1.389e-06,0.055549
5.5201,1.1069e-06,0.064267
5.659800000000001,9.287e-07,0.069444
5.803050000000001,7.5008e-07,0.08183
5.95,1.0521e-06,0.063945
6.10065,1.7315e-06,0.05015
6.25505,2.0159e-06,0.045599
6.413399999999999,2.2451e-06,0.043311
6.575749999999999,2.457e-06,0.041189
6.7422,1.6503e-06,0.051328
6.9129000000000005,8.2438e-07,0.081188
7.087899999999999,3.4622e-07,0.14823
7.26735,3.0639e-07,0.17811
7.4513,3.192e-07,0.17332
7.639900000000001,4.9151e-07,0.12077
7.8332999999999995,8.473e-07,0.080024
8.0316,1.0726e-06,0.070941
8.23495,1.1432e-06,0.06995
8.443449999999999,1.3419e-06,0.062164
8.6572,1.6016e-06,0.05892
8.876349999999999,1.8419e-06,0.054878
9.10105,2.9089e-06,0.042061
9.33145,3.283e-06,0.039082
9.56765,4.6963e-06,0.032516
9.80985,5.4065e-06,0.030381
10.05825,3.6875e-06,0.03729
10.312999999999999,1.48e-06,0.062421
10.574,1.0495e-06,0.079056
10.8415,1.0363e-06,0.079286
11.116,1.2466e-06,0.076646
11.3975,1.3365e-06,0.066686
11.686,1.8517e-06,0.05677
11.982,2.7574e-06,0.045773
12.285499999999999,3.528e-06,0.040599
12.596499999999999,5.6829e-06,0.03132
12.915,1.0628e-05,0.022877
13.2415,1.9682e-05,0.016801
13.577,3.8276e-05,0.012078
13.921,9.1738e-05,0.007832
14.2735,0.00014421,0.0062607
14.635,8.1482e-05,0.008308
15.0055,1.7394e-05,0.017983
15.385,3.7909e-06,0.039108
15.7745,1.2969e-06,0.066561
16.174,3.8288e-07,0.13608
16.583,1.8807e-07,0.17554
17.003,6.3882e-08,0.39694
17.433500000000002,8.7358e-08,0.30573
17.874499999999998,1.1446e-08,2.02
18.326999999999998,8.3923e-09,1.9187
18.791,-1.1885e-08,1.4581
19.267,1.8938e-08,0.80018
19.755,-1.1568e-08,1.2485
20.243,-3.5436e-08,0.57316
