Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,0.0,1.0
0.0308395,0.0,1.0
0.0324205,0.0,1.0
0.034083,0.0,1.0
0.0358305,-8.4875e-08,0.0
0.0376675,-1.4194e-07,0.028971
0.039598999999999995,1.2877e-07,1.0051
0.0416295,2.4183e-07,0.4912
0.0437635,2.8557e-07,0.39409
0.046007,-6.9386e-08,1.4512
0.048366,4.7112e-08,2.0269
0.050846,2.8449e-07,0.29852
0.053453,2.2549e-07,0.32858
0.0561935,2.1505e-07,0.31016
0.0590745,2.8167e-07,0.21458
0.062103500000000006,3.9739e-07,0.13696
0.0652875,3.8271e-07,0.13052
0.0686345,4.0607e-07,0.1081
0.0721535,4.3202e-07,0.098955
0.075853,4.2988e-07,0.088223
0.07974200000000001,4.3908e-07,0.083498
0.0838305,3.3402e-07,0.10021
0.088129,2.817e-07,0.10592
0.0926475,2.8421e-07,0.10353
0.0973975,2.9009e-07,0.096418
0.10239100000000001,3.8821e-07,0.069864
0.10764,5.4005e-07,0.05059
0.11316,6.5724e-07,0.044236
0.11896,7.9925e-07,0.036567
0.12506,8.8627e-07,0.032675
0.131475,9.1002e-07,0.031823
0.13821499999999998,8.064e-07,0.035129
0.14529999999999998,7.5854e-07,0.035282
0.15275,7.3901e-07,0.035793
0.16058,7.4411e-07,0.034238
0.16881,7.6939e-07,0.032244
0.17747,7.3528e-07,0.032461
0.18657,6.2649e-07,0.036061
0.196135,6.1369e-07,0.03591
0.20618999999999998,6.2999e-07,0.033613
0.21676,7.0981e-07,0.030807
0.227875,8.0987e-07,0.028089
0.23956,9.0118e-07,0.026132
0.251845,1.1173e-06,0.022314
0.26475499999999996,1.2196e-06,0.021155
0.278325,1.4141e-06,0.019354
0.292595,1.5053e-06,0.018721
0.3076,1.4706e-06,0.019083
0.32337000000000005,1.3499e-06,0.020387
0.33995,1.2126e-06,0.022053
0.35738000000000003,1.0582e-06,0.023823
0.37570000000000003,7.6743e-07,0.030232
0.394965,6.4146e-07,0.033759
0.415215,5.9311e-07,0.036235
0.43650500000000003,6.7847e-07,0.033017
0.458885,7.7877e-07,0.029156
0.48241,8.0401e-07,0.028581
0.507145,8.5486e-07,0.027221
0.533145,9.454e-07,0.025263
0.56048,1.1475e-06,0.021881
0.58922,1.3375e-06,0.019854
0.6194299999999999,1.2842e-06,0.020568
0.6511899999999999,9.7947e-07,0.025514
0.68458,6.8836e-07,0.032998
0.7196750000000001,5.4005e-07,0.038672
0.75657,3.895e-07,0.050318
0.79536,3.6652e-07,0.052084
0.83614,3.6761e-07,0.052944
0.8790100000000001,4.2611e-07,0.047012
0.92408,3.8346e-07,0.052463
0.97146,3.319e-07,0.061204
1.02127,2.9916e-07,0.066299
1.07365,2.5069e-07,0.079902
1.1287,2.5329e-07,0.082688
1.18655,2.3696e-07,0.083941
1.2473999999999998,1.6171e-07,0.12629
1.31135,1.2226e-07,0.17177
1.3785500000000002,1.4884e-07,0.14499
1.4492500000000001,1.3924e-07,0.15326
1.5235500000000002,1.1274e-07,0.20078
1.60165,1.1783e-07,0.19728
1.6838,1.0465e-07,0.22994
1.7701500000000001,1.0093e-07,0.22685
1.8609,6.9018e-08,0.32234
1.9563,3.5928e-08,0.59793
2.0566,5.0548e-08,0.41794
2.16205,5.772e-08,0.37165
2.2729,3.7681e-09,5.6034
2.3894,3.9013e-08,0.5316
2.5119,4.1703e-08,0.50032
2.6407,4.4969e-08,0.44632
2.7761,7.2803e-08,0.26522
2.91845,3.2866e-08,0.54839
3.06805,3.6762e-08,0.49724
3.2253499999999997,5.2706e-09,3.5079
3.3907499999999997,3.3429e-08,0.57226
3.5646,2.7797e-08,0.69539
3.74735,3.6286e-08,0.53286
3.93945,1.8812e-08,1.0706
4.14145,2.2233e-08,0.88773
4.3538,1.6285e-08,1.1713
4.577,2.2941e-08,0.79015
4.81165,2.9337e-08,0.57981
5.05835,1.1723e-08,1.2842
5.3177,1.4234e-08,1.0574
5.59035,8.8365e-09,1.628
5.877000000000001,2.1087e-09,6.9434
6.1783,-3.4867e-08,0.45107
6.49505,-3.1148e-08,0.5244
6.8281,2.951e-09,6.0146
7.1782,1.2242e-08,1.5143
7.5462,1.0173e-08,1.7687
7.9331,3.0634e-09,6.9693
8.339849999999998,-1.7382e-09,12.337
8.76745,1.5457e-08,1.4699
9.21695,-3.6126e-08,0.74501
9.689499999999999,4.0588e-08,0.63208
10.186350000000001,-2.5002e-08,1.1046
10.7085,-1.9801e-09,14.561
11.2575,-6.1026e-10,46.161
11.835,2.3755e-08,1.1897
12.442,-1.9903e-08,1.3982
13.0795,-8.5218e-09,3.0839
13.75,2.6245e-08,0.87033
14.455,2.0404e-08,0.88667
15.196000000000002,4.7575e-08,0.30827
15.9755,5.9657e-08,0.20172
16.7945,1.8794e-08,0.35874
17.6555,1.1684e-08,0.59817
18.561,8.1017e-09,0.68003
19.5125,-5.1935e-09,1.1243
20.464,-9.6832e-10,6.9281
