Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,0.0,1.0
0.0308395,0.0,1.0
0.0324205,0.0,1.0
0.034083,1.9834e-07,0.0
0.0358305,6.7753e-08,2.4348
0.0376675,-4.6945e-07,0.60493
0.039598999999999995,-1.627e-07,1.4893
0.0416295,-1.9115e-07,1.1624
0.0437635,-2.1198e-07,0.96436
0.046007,-1.2125e-07,1.6018
0.048366,1.0268e-07,1.7073
0.050846,2.2631e-07,0.70332
0.053453,1.9305e-09,72.807
0.0561935,1.8841e-07,0.66278
0.0590745,3.187e-07,0.32987
0.062103500000000006,3.5742e-07,0.27204
0.0652875,4.6636e-07,0.18547
0.0686345,5.5371e-07,0.14412
0.0721535,5.1107e-07,0.14599
0.075853,6.4138e-07,0.10957
0.07974200000000001,5.9706e-07,0.106
0.0838305,6.3308e-07,0.092578
0.088129,5.6539e-07,0.099736
0.0926475,4.3927e-07,0.11833
0.0973975,4.5346e-07,0.10635
0.10239100000000001,5.6667e-07,0.081846
0.10764,7.6964e-07,0.061782
0.11316,9.3641e-07,0.051289
0.11896,1.0974e-06,0.043619
0.12506,1.263e-06,0.038588
0.131475,1.5238e-06,0.032153
0.13821499999999998,1.5247e-06,0.032766
0.14529999999999998,1.4222e-06,0.033739
0.15275,1.351e-06,0.032342
0.16058,1.0962e-06,0.03596
0.16881,1.2333e-06,0.033136
0.17747,1.2768e-06,0.031468
0.18657,1.2232e-06,0.031753
0.196135,1.1662e-06,0.030936
0.20618999999999998,9.6724e-07,0.035949
0.21676,1.0817e-06,0.032458
0.227875,1.2817e-06,0.029599
0.23956,1.4574e-06,0.026281
0.251845,1.6301e-06,0.024413
0.26475499999999996,2.0211e-06,0.021445
0.278325,2.3484e-06,0.019446
0.292595,2.6921e-06,0.017801
0.3076,2.6335e-06,0.0182
0.32337000000000005,2.7715e-06,0.017614
0.33995,2.3331e-06,0.019493
0.35738000000000003,2.1415e-06,0.020469
0.37570000000000003,1.9738e-06,0.021316
0.394965,1.4361e-06,0.025812
0.415215,9.8325e-07,0.034797
0.43650500000000003,1.1283e-06,0.030981
0.458885,1.3916e-06,0.026874
0.48241,1.4976e-06,0.025112
0.507145,1.4616e-06,0.025143
0.533145,1.482e-06,0.024812
0.56048,1.8843e-06,0.021147
0.58922,2.35e-06,0.018349
0.6194299999999999,2.8723e-06,0.016646
0.6511899999999999,2.6978e-06,0.017318
0.68458,1.9801e-06,0.021191
0.7196750000000001,1.3704e-06,0.027266
0.75657,8.2022e-07,0.038889
0.79536,6.2819e-07,0.04757
0.83614,7.7441e-07,0.040409
0.8790100000000001,9.386e-07,0.034279
0.92408,9.8314e-07,0.034307
0.97146,1.0367e-06,0.033918
1.02127,7.4367e-07,0.044228
1.07365,6.312e-07,0.049246
1.1287,7.0247e-07,0.04581
1.18655,6.5023e-07,0.051094
1.2473999999999998,5.3873e-07,0.061555
1.31135,3.2783e-07,0.09471
1.3785500000000002,3.053e-07,0.095462
1.4492500000000001,3.082e-07,0.10078
1.5235500000000002,2.612e-07,0.11566
1.60165,2.6973e-07,0.11335
1.6838,2.7397e-07,0.11067
1.7701500000000001,2.3016e-07,0.14339
1.8609,1.5615e-07,0.2035
1.9563,9.661e-08,0.29552
2.0566,1.0042e-07,0.29824
2.16205,9.6052e-08,0.301
2.2729,1.0023e-07,0.25084
2.3894,8.7939e-08,0.2677
2.5119,7.7267e-08,0.3051
2.6407,8.8708e-08,0.2185
2.7761,6.2251e-08,0.30193
2.91845,2.3684e-08,0.78157
3.06805,5.9521e-08,0.29979
3.2253499999999997,4.9865e-08,0.36032
3.3907499999999997,4.9366e-08,0.34199
3.5646,6.257e-08,0.26133
3.74735,3.1782e-08,0.47583
3.93945,4.7585e-08,0.34864
4.14145,3.1574e-08,0.53419
4.3538,1.071e-09,16.676
4.577,3.4886e-08,0.5024
4.81165,2.19e-08,0.8002
5.05835,1.8842e-08,0.90245
5.3177,5.578e-08,0.30215
5.59035,-3.0747e-08,0.63535
5.877000000000001,1.814e-08,1.1611
6.1783,1.316e-08,1.6065
6.49505,-2.8148e-08,0.6802
6.8281,6.058e-08,0.27657
7.1782,-4.4906e-09,3.8715
7.5462,2.5997e-08,0.71016
7.9331,2.1067e-08,0.91714
8.339849999999998,1.6514e-08,1.1719
8.76745,2.917e-08,0.69548
9.21695,3.4527e-08,0.63285
9.689499999999999,6.9147e-08,0.30058
10.186350000000001,5.1213e-09,4.3089
10.7085,5.2823e-08,0.37659
11.2575,2.6222e-08,0.78239
11.835,9.8752e-09,2.3762
12.442,4.9225e-08,0.45851
13.0795,3.1651e-09,7.8066
13.75,8.2644e-08,0.27084
14.455,2.5438e-07,0.1127
15.196000000000002,7.4386e-07,0.056791
15.9755,2.0383e-07,0.1286
16.7945,1.0537e-08,1.2003
17.6555,-2.4636e-08,0.54727
18.561,-7.5211e-09,1.5356
19.5125,-7.6461e-09,1.5091
20.464,-1.1492e-08,0.88304
