Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,-3.5673e-06,0.21716
0.0308395,-1.2175e-06,1.6992
0.0324205,-4.6366e-06,0.37953
0.034083,1.8396e-07,8.5571
0.0358305,-6.4065e-07,2.2041
0.0376675,1.3631e-07,9.0938
0.039598999999999995,-1.7439e-06,0.64648
0.0416295,-1.9063e-07,5.3175
0.0437635,-7.7315e-07,1.2092
0.046007,-8.6125e-08,10.063
0.048366,1.4173e-06,0.55901
0.050846,5.0118e-07,1.4104
0.053453,7.2034e-07,0.83489
0.0561935,-2.9821e-07,1.8128
0.0590745,7.3116e-07,0.63215
0.062103500000000006,-1.6068e-07,2.5908
0.0652875,5.7088e-07,0.64565
0.0686345,-9.178e-08,3.6861
0.0721535,-2.1104e-07,1.4299
0.075853,1.0684e-07,2.5501
0.07974200000000001,3.1584e-07,0.80013
0.0838305,6.3219e-07,0.36557
0.088129,3.7609e-07,0.587
0.0926475,6.4313e-07,0.31891
0.0973975,4.4917e-07,0.42735
0.10239100000000001,4.5855e-07,0.40492
0.10764,4.2938e-07,0.40439
0.11316,4.7923e-07,0.34377
0.11896,6.7903e-07,0.22862
0.12506,6.9547e-07,0.21272
0.131475,7.6904e-07,0.1839
0.13821499999999998,8.5953e-07,0.16165
0.14529999999999998,8.6001e-07,0.15234
0.15275,9.6258e-07,0.1309
0.16058,9.7426e-07,0.12604
0.16881,1.181e-06,0.10264
0.17747,1.2771e-06,0.091213
0.18657,1.2995e-06,0.089383
0.196135,1.3688e-06,0.082781
0.20618999999999998,1.769e-06,0.063015
0.21676,1.8661e-06,0.060677
0.227875,1.653e-06,0.067867
0.23956,2.1372e-06,0.051749
0.251845,2.0752e-06,0.053386
0.26475499999999996,2.3392e-06,0.047074
0.278325,2.5548e-06,0.042923
0.292595,2.6529e-06,0.042386
0.3076,3.0711e-06,0.037167
0.32337000000000005,3.3738e-06,0.033813
0.33995,3.441e-06,0.032638
0.35738000000000003,3.3094e-06,0.034615
0.37570000000000003,3.6163e-06,0.031893
0.394965,3.9388e-06,0.030662
0.415215,4.6431e-06,0.02692
0.43650500000000003,5.3512e-06,0.024222
0.458885,5.8528e-06,0.022704
0.48241,7.1191e-06,0.019737
0.507145,7.7663e-06,0.018211
0.533145,6.8493e-06,0.019502
0.56048,6.6218e-06,0.020072
0.58922,6.7843e-06,0.019474
0.6194299999999999,7.0897e-06,0.018844
0.6511899999999999,7.7193e-06,0.017901
0.68458,7.7988e-06,0.01786
0.7196750000000001,7.739e-06,0.018001
0.75657,7.9368e-06,0.017952
0.79536,8.0984e-06,0.017603
0.83614,7.5449e-06,0.018323
0.8790100000000001,8.3384e-06,0.017138
0.92408,9.3403e-06,0.016005
0.97146,9.2778e-06,0.01642
1.02127,9.2223e-06,0.01669
1.07365,9.5186e-06,0.016251
1.1287,9.9533e-06,0.015741
1.18655,9.7459e-06,0.015909
1.2473999999999998,9.8214e-06,0.015928
1.31135,9.6216e-06,0.016379
1.3785500000000002,9.8574e-06,0.016167
1.4492500000000001,9.412e-06,0.016699
1.5235500000000002,9.59e-06,0.016862
1.60165,1.0059e-05,0.016227
1.6838,9.2964e-06,0.017166
1.7701500000000001,9.4602e-06,0.021794
1.8609,9.7554e-06,0.020872
1.9563,8.722e-06,0.021654
2.0566,8.1376e-06,0.022238
2.16205,7.3334e-06,0.023316
2.2729,6.3489e-06,0.024986
2.3894,6.1057e-06,0.025258
2.5119,5.5249e-06,0.026586
2.6407,4.8275e-06,0.028733
2.7761,4.4604e-06,0.029449
2.91845,3.7548e-06,0.032024
3.06805,3.5831e-06,0.033422
3.2253499999999997,2.7186e-06,0.040483
3.3907499999999997,2.7484e-06,0.039365
3.5646,2.2899e-06,0.045663
3.74735,2.0602e-06,0.049088
3.93945,1.8693e-06,0.054156
4.14145,1.547e-06,0.058365
4.3538,1.5637e-06,0.05746
4.577,1.3711e-06,0.062051
4.81165,1.2186e-06,0.067312
5.05835,1.1272e-06,0.069559
5.3177,1.0298e-06,0.083242
5.59035,9.5861e-07,0.082598
5.877000000000001,1.1496e-06,0.071168
6.1783,1.0263e-06,0.078415
6.49505,9.1229e-07,0.088412
6.8281,1.1244e-06,0.081148
7.1782,1.046e-06,0.090365
7.5462,1.2289e-06,0.079764
7.9331,1.2998e-06,0.084317
8.339849999999998,1.267e-06,0.087841
8.76745,1.1567e-06,0.099522
9.21695,1.8519e-06,0.067844
9.689499999999999,2.1757e-06,0.062413
10.186350000000001,2.1512e-06,0.06502
10.7085,2.741e-06,0.054372
11.2575,2.406e-06,0.064184
11.835,2.5839e-06,0.058446
12.442,4.8673e-06,0.039111
13.0795,5.2698e-06,0.037114
13.75,9.6853e-06,0.026293
14.455,8.415e-05,0.0085073
15.196000000000002,0.00067051,0.0029827
15.9755,0.00022117,0.0051024
16.7945,5.5643e-06,0.032335
17.6555,1.2826e-06,0.067124
18.561,3.6217e-07,0.14399
19.5125,1.2169e-07,0.28897
20.464,5.8606e-09,5.2937
