Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,1.6582e-05,0.037897
0.0308395,8.0432e-06,0.28925
0.0324205,1.6647e-06,1.2167
0.034083,2.0444e-06,0.84492
0.0358305,1.0569e-06,1.4851
0.0376675,2.1493e-06,0.6425
0.039598999999999995,1.8005e-06,0.69107
0.0416295,2.0187e-06,0.55741
0.0437635,3.4353e-06,0.29692
0.046007,-6.4148e-07,1.5363
0.048366,1.9418e-08,45.075
0.050846,1.1942e-06,0.65693
0.053453,2.9982e-07,2.3206
0.0561935,1.209e-06,0.49145
0.0590745,-4.2398e-07,1.2477
0.062103500000000006,6.1576e-07,0.76448
0.0652875,3.8541e-07,1.0842
0.0686345,1.2058e-07,3.1106
0.0721535,4.6053e-07,0.72201
0.075853,7.2031e-07,0.4245
0.07974200000000001,1.2448e-06,0.22359
0.0838305,5.2798e-07,0.49448
0.088129,8.9305e-07,0.26967
0.0926475,4.5176e-07,0.51235
0.0973975,5.359e-07,0.40304
0.10239100000000001,6.3553e-07,0.31319
0.10764,4.1439e-07,0.46345
0.11316,5.8895e-07,0.30928
0.11896,7.7409e-07,0.21914
0.12506,7.2011e-07,0.23052
0.131475,8.6473e-07,0.17735
0.13821499999999998,9.3204e-07,0.16066
0.14529999999999998,1.1353e-06,0.12615
0.15275,9.337e-07,0.14711
0.16058,1.0746e-06,0.12376
0.16881,1.2372e-06,0.10369
0.17747,1.2635e-06,0.10088
0.18657,1.6764e-06,0.072819
0.196135,1.4454e-06,0.084473
0.20618999999999998,1.7272e-06,0.07021
0.21676,1.7104e-06,0.068349
0.227875,1.6048e-06,0.074088
0.23956,1.7017e-06,0.0682
0.251845,2.0681e-06,0.056392
0.26475499999999996,2.2468e-06,0.05185
0.278325,2.4203e-06,0.04717
0.292595,2.5969e-06,0.044695
0.3076,2.7069e-06,0.042604
0.32337000000000005,2.9683e-06,0.038662
0.33995,2.8833e-06,0.041044
0.35738000000000003,3.1013e-06,0.036703
0.37570000000000003,3.3121e-06,0.035168
0.394965,3.6403e-06,0.033292
0.415215,4.0339e-06,0.031057
0.43650500000000003,4.6332e-06,0.027298
0.458885,5.3331e-06,0.02429
0.48241,5.9096e-06,0.022543
0.507145,6.3658e-06,0.020907
0.533145,5.9774e-06,0.021951
0.56048,6.0028e-06,0.021058
0.58922,6.3128e-06,0.02034
0.6194299999999999,6.358e-06,0.019992
0.6511899999999999,6.5393e-06,0.019946
0.68458,6.972e-06,0.019053
0.7196750000000001,7.0171e-06,0.01908
0.75657,7.048e-06,0.01891
0.79536,7.4097e-06,0.018081
0.83614,6.8593e-06,0.019191
0.8790100000000001,6.9747e-06,0.019091
0.92408,7.6776e-06,0.018035
0.97146,7.5714e-06,0.018464
1.02127,7.9764e-06,0.017967
1.07365,7.9088e-06,0.017852
1.1287,8.3118e-06,0.017552
1.18655,8.2023e-06,0.017774
1.2473999999999998,8.5127e-06,0.017231
1.31135,8.4633e-06,0.017127
1.3785500000000002,8.1445e-06,0.018018
1.4492500000000001,8.3237e-06,0.017884
1.5235500000000002,8.325e-06,0.018183
1.60165,8.5513e-06,0.01777
1.6838,8.3601e-06,0.017812
1.7701500000000001,8.3626e-06,0.021942
1.8609,8.9344e-06,0.020376
1.9563,7.9743e-06,0.02133
2.0566,7.3059e-06,0.02203
2.16205,6.4273e-06,0.023485
2.2729,5.8405e-06,0.024225
2.3894,5.5613e-06,0.025354
2.5119,4.9106e-06,0.025898
2.6407,4.3545e-06,0.027389
2.7761,3.8015e-06,0.029789
2.91845,3.3297e-06,0.032073
3.06805,3.0254e-06,0.034052
3.2253499999999997,2.5952e-06,0.037128
3.3907499999999997,2.2593e-06,0.040991
3.5646,2.0075e-06,0.043852
3.74735,1.8987e-06,0.046917
3.93945,1.4649e-06,0.056708
4.14145,1.378e-06,0.054629
4.3538,1.2737e-06,0.062217
4.577,1.0803e-06,0.067331
4.81165,1.0058e-06,0.069799
5.05835,8.3504e-07,0.086036
5.3177,7.7787e-07,0.09165
5.59035,6.4814e-07,0.11004
5.877000000000001,7.9296e-07,0.083444
6.1783,7.0496e-07,0.10147
6.49505,6.6547e-07,0.10143
6.8281,7.3448e-07,0.10366
7.1782,6.3851e-07,0.12968
7.5462,7.3981e-07,0.10861
7.9331,6.2514e-07,0.14388
8.339849999999998,7.9236e-07,0.11345
8.76745,9.1579e-07,0.098989
9.21695,1.0242e-06,0.10068
9.689499999999999,9.9931e-07,0.10859
10.186350000000001,1.2665e-06,0.088107
10.7085,1.8801e-06,0.062883
11.2575,1.3744e-06,0.086006
11.835,1.5785e-06,0.08046
12.442,2.5667e-06,0.05475
13.0795,2.8247e-06,0.049208
13.75,4.707e-06,0.035878
14.455,2.5142e-05,0.01464
15.196000000000002,0.0001562,0.0057618
15.9755,5.2442e-05,0.0097835
16.7945,3.7575e-07,0.13366
17.6555,-3.5405e-08,0.94034
18.561,-2.4002e-08,1.1646
19.5125,9.1142e-09,2.3946
20.464,3.9372e-08,0.49847
