Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,-1.7901e-06,0.0
0.0308395,-2.0022e-05,0.08306
0.0324205,-2.7601e-06,0.72515
0.034083,-2.0687e-06,0.85221
0.0358305,-4.3358e-07,3.6408
0.0376675,7.2753e-07,1.9352
0.039598999999999995,-1.8123e-06,0.68215
0.0416295,-1.5127e-06,0.74315
0.0437635,2.2531e-07,4.5471
0.046007,1.4951e-07,6.4461
0.048366,-1.1519e-06,0.77245
0.050846,-9.3103e-07,0.85104
0.053453,-1.3887e-06,0.501
0.0561935,-1.0091e-07,5.9313
0.0590745,-5.8653e-07,0.89405
0.062103500000000006,6.2226e-07,0.7358
0.0652875,-4.173e-07,0.99774
0.0686345,2.8829e-08,12.723
0.0721535,-3.1459e-07,1.061
0.075853,-5.4761e-07,0.55284
0.07974200000000001,3.307e-07,0.85031
0.0838305,2.5381e-08,10.198
0.088129,-2.5918e-07,0.93318
0.0926475,5.035e-08,4.4791
0.0973975,-9.2889e-09,22.665
0.10239100000000001,2.218e-07,0.89879
0.10764,2.7979e-08,6.7106
0.11316,3.8908e-07,0.45525
0.11896,-4.5485e-09,37.031
0.12506,-2.1598e-08,7.4299
0.131475,1.9423e-07,0.78116
0.13821499999999998,4.3825e-07,0.3319
0.14529999999999998,5.112e-07,0.27251
0.15275,4.6275e-07,0.28743
0.16058,4.9572e-07,0.25753
0.16881,5.4502e-07,0.2296
0.17747,3.0411e-07,0.40114
0.18657,7.1766e-07,0.16463
0.196135,5.4075e-07,0.21421
0.20618999999999998,7.8972e-07,0.14422
0.21676,8.1423e-07,0.1386
0.227875,8.9564e-07,0.12332
0.23956,9.5252e-07,0.11392
0.251845,1.1235e-06,0.095623
0.26475499999999996,1.2728e-06,0.083438
0.278325,1.5218e-06,0.069237
0.292595,1.6058e-06,0.065123
0.3076,1.4615e-06,0.071495
0.32337000000000005,1.7923e-06,0.058398
0.33995,1.9713e-06,0.052455
0.35738000000000003,1.8594e-06,0.05633
0.37570000000000003,2.1876e-06,0.047706
0.394965,2.4204e-06,0.044238
0.415215,2.702e-06,0.040673
0.43650500000000003,2.8061e-06,0.039175
0.458885,3.3294e-06,0.033395
0.48241,3.6491e-06,0.030413
0.507145,4.3749e-06,0.025444
0.533145,4.1801e-06,0.026116
0.56048,4.0861e-06,0.026387
0.58922,4.6965e-06,0.023126
0.6194299999999999,4.8414e-06,0.022329
0.6511899999999999,5.0054e-06,0.021885
0.68458,5.4466e-06,0.020682
0.7196750000000001,5.6233e-06,0.020171
0.75657,6.0098e-06,0.01886
0.79536,6.4388e-06,0.017997
0.83614,6.4228e-06,0.018193
0.8790100000000001,6.694e-06,0.017371
0.92408,7.4916e-06,0.015972
0.97146,7.5897e-06,0.01611
1.02127,7.7306e-06,0.015992
1.07365,7.8711e-06,0.015961
1.1287,8.2387e-06,0.015494
1.18655,8.5419e-06,0.015081
1.2473999999999998,8.8158e-06,0.014631
1.31135,8.8652e-06,0.014819
1.3785500000000002,8.8043e-06,0.015042
1.4492500000000001,9.4471e-06,0.014367
1.5235500000000002,9.6177e-06,0.014275
1.60165,9.7569e-06,0.014222
1.6838,9.7312e-06,0.014355
1.7701500000000001,1.018e-05,0.016083
1.8609,1.0595e-05,0.015258
1.9563,1.0372e-05,0.01513
2.0566,9.7607e-06,0.015439
2.16205,9.5867e-06,0.015345
2.2729,8.8737e-06,0.016197
2.3894,8.426e-06,0.016392
2.5119,8.1642e-06,0.016489
2.6407,7.1148e-06,0.018102
2.7761,6.6356e-06,0.018451
2.91845,5.8176e-06,0.0199
3.06805,5.1975e-06,0.021218
3.2253499999999997,4.504e-06,0.024305
3.3907499999999997,4.1847e-06,0.025226
3.5646,3.6803e-06,0.028254
3.74735,3.2322e-06,0.031168
3.93945,2.9682e-06,0.032426
4.14145,2.6524e-06,0.035019
4.3538,2.271e-06,0.041139
4.577,1.9578e-06,0.044796
4.81165,1.718e-06,0.049327
5.05835,1.5589e-06,0.048964
5.3177,1.2886e-06,0.060161
5.59035,1.3181e-06,0.056923
5.877000000000001,1.3199e-06,0.058745
6.1783,1.0452e-06,0.074469
6.49505,1.0549e-06,0.078275
6.8281,1.0667e-06,0.082891
7.1782,1.0169e-06,0.087845
7.5462,9.8975e-07,0.09769
7.9331,1.1693e-06,0.088041
8.339849999999998,1.0542e-06,0.10439
8.76745,1.1185e-06,0.10464
9.21695,1.5403e-06,0.079267
9.689499999999999,1.4798e-06,0.091899
10.186350000000001,1.4483e-06,0.09649
10.7085,1.8209e-06,0.081034
11.2575,1.2796e-06,0.11592
11.835,1.1702e-06,0.1268
12.442,1.6627e-06,0.085575
13.0795,9.2802e-07,0.12882
13.75,1.5522e-06,0.071934
14.455,7.4362e-06,0.022312
15.196000000000002,2.1401e-05,0.012598
15.9755,6.5475e-06,0.022601
16.7945,1.545e-07,0.22849
17.6555,1.0316e-08,2.7399
18.561,-9.5756e-09,2.6142
19.5125,-1.2903e-08,2.1203
20.464,-6.3364e-09,3.6113
