Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.488405,5.9595e-07,0.1581
0.5007699999999999,4.6727e-07,0.18997
0.5134449999999999,5.5626e-07,0.16265
0.52644,5.0858e-07,0.1716
0.5397700000000001,6.5642e-07,0.13342
0.553435,6.0344e-07,0.13936
0.567445,7.9398e-07,0.096301
0.58181,7.8753e-07,0.095272
0.596535,6.5238e-07,0.11324
0.61164,7.331e-07,0.10179
0.6271249999999999,7.847e-07,0.098032
0.643,7.1496e-07,0.10114
0.65928,8.8592e-07,0.081081
0.67597,8.6664e-07,0.087004
0.69308,8.9644e-07,0.080549
0.7106250000000001,9.6231e-07,0.074314
0.728615,9.2484e-07,0.07515
0.7470600000000001,8.7761e-07,0.079608
0.76597,8.9789e-07,0.074805
0.7853600000000001,9.8187e-07,0.070558
0.805245,9.8145e-07,0.067128
0.82563,1.0197e-06,0.063484
0.84653,1.0158e-06,0.065394
0.8679600000000001,1.0149e-06,0.063832
0.88993,1.2333e-06,0.054908
0.912455,1.0155e-06,0.065885
0.935555,1.1976e-06,0.058218
0.9592400000000001,1.0704e-06,0.062563
0.983525,1.067e-06,0.064765
1.00841,9.9667e-07,0.068153
1.03395,1.1446e-06,0.063616
1.06015,1.1347e-06,0.061891
1.087,1.2104e-06,0.05954
1.1145,1.1252e-06,0.061839
1.1427,1.3247e-06,0.054541
1.17165,1.2948e-06,0.052297
1.2012999999999998,1.1475e-06,0.062145
1.2317,1.237e-06,0.057541
1.2629000000000001,1.2902e-06,0.055312
1.2948499999999998,1.3228e-06,0.05617
1.3276,1.3717e-06,0.054103
1.3612000000000002,1.2873e-06,0.058316
1.39565,1.2984e-06,0.059744
1.431,1.3816e-06,0.055021
1.46725,1.2718e-06,0.059198
1.5044,1.4531e-06,0.051525
1.5425,1.4352e-06,0.054116
1.58155,1.4134e-06,0.053559
1.62155,1.4299e-06,0.053338
1.6625999999999999,1.5454e-06,0.05025
1.7046999999999999,1.3904e-06,0.057305
1.7478500000000001,1.4028e-06,0.059138
1.7921,1.5271e-06,0.053918
1.83745,1.6516e-06,0.049518
1.88395,1.544e-06,0.054284
1.9316499999999999,1.5021e-06,0.055013
1.98055,1.5665e-06,0.054713
2.0307,1.5228e-06,0.053279
2.0820999999999996,1.4698e-06,0.055431
2.1348000000000003,1.4018e-06,0.05981
2.1888500000000004,1.3276e-06,0.062447
2.24425,1.4319e-06,0.057976
2.3011,1.2824e-06,0.064796
2.35935,1.4427e-06,0.05609
2.41905,1.3739e-06,0.060238
2.4802999999999997,1.1855e-06,0.067677
2.5431,1.2316e-06,0.065609
2.6075,1.2352e-06,0.062791
2.6734999999999998,1.0876e-06,0.069259
2.74115,9.7751e-07,0.077546
2.81055,9.5049e-07,0.075542
2.8817,9.8115e-07,0.0737
2.95465,1.0514e-06,0.07028
3.0294499999999998,1.0528e-06,0.069028
3.10615,1.087e-06,0.066101
3.1848,9.4911e-07,0.071834
3.2654,9.3233e-07,0.071132
3.3480499999999997,6.9794e-07,0.097896
3.43285,7.662e-07,0.079783
3.51975,8.7548e-07,0.074305
3.60885,9.8009e-07,0.075657
3.70025,1.1732e-06,0.061681
3.7939,1.3162e-06,0.058624
3.8899,1.4191e-06,0.055716
3.9883499999999996,1.4362e-06,0.056997
4.08935,1.5347e-06,0.052214
4.1929,1.6534e-06,0.051855
4.29905,1.755e-06,0.04787
4.4079,1.6879e-06,0.053299
4.51945,1.7888e-06,0.051962
4.63385,1.6292e-06,0.0558
4.75115,1.5944e-06,0.054203
4.8713999999999995,1.6845e-06,0.055181
4.99475,1.5323e-06,0.059466
5.1212,1.3179e-06,0.06775
5.25085,1.2666e-06,0.068202
5.3838,1.3146e-06,0.06764
5.5201,1.0939e-06,0.075346
5.659800000000001,9.9264e-07,0.07763
5.803050000000001,9.3542e-07,0.086103
5.95,7.2928e-07,0.097155
6.10065,7.8915e-07,0.093313
6.25505,7.8026e-07,0.098557
6.413399999999999,1.0552e-06,0.080432
6.575749999999999,1.2472e-06,0.071324
6.7422,1.0541e-06,0.084702
6.9129000000000005,1.2139e-06,0.071789
7.087899999999999,1.0377e-06,0.084298
7.26735,8.4073e-07,0.099805
7.4513,9.245e-07,0.094128
7.639900000000001,8.3424e-07,0.093919
7.8332999999999995,9.7184e-07,0.091333
8.0316,1.4383e-06,0.070774
8.23495,1.8861e-06,0.058397
8.443449999999999,2.3277e-06,0.050872
8.6572,2.4802e-06,0.050484
8.876349999999999,2.7675e-06,0.049628
9.10105,3.582e-06,0.041682
9.33145,4.1577e-06,0.038857
9.56765,4.3305e-06,0.038585
9.80985,4.5735e-06,0.038044
10.05825,3.2447e-06,0.048653
10.312999999999999,2.2397e-06,0.057396
10.574,1.3496e-06,0.083853
10.8415,1.0586e-06,0.097248
11.116,1.1477e-06,0.091416
11.3975,1.4039e-06,0.082123
11.686,1.835e-06,0.068467
11.982,2.1415e-06,0.062912
12.285499999999999,3.0985e-06,0.048968
12.596499999999999,3.6368e-06,0.044515
12.915,4.3191e-06,0.041215
13.2415,5.2131e-06,0.037287
13.577,7.1663e-06,0.031412
13.921,9.5704e-06,0.026833
14.2735,1.111e-05,0.024839
14.635,9.0432e-06,0.027716
15.0055,4.3898e-06,0.040838
15.385,1.309e-06,0.076562
15.7745,3.4206e-07,0.15753
16.174,6.4253e-08,0.49699
16.583,5.5349e-09,5.6397
17.003,7.1555e-08,0.37166
17.433500000000002,1.0402e-08,2.7691
17.874499999999998,1.0921e-08,2.2982
18.326999999999998,2.4222e-08,0.89519
18.791,1.1412e-08,2.3096
19.267,1.4737e-08,1.8902
19.755,2.7695e-08,0.79315
20.243,-3.6124e-08,0.73624
