Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.488405,2.6228e-07,0.33481
0.5007699999999999,4.3294e-07,0.19956
0.5134449999999999,4.8987e-07,0.16322
0.52644,5.384e-07,0.14938
0.5397700000000001,6.1594e-07,0.14049
0.553435,7.3134e-07,0.10482
0.567445,5.6396e-07,0.13702
0.58181,5.6413e-07,0.14077
0.596535,6.9653e-07,0.10175
0.61164,8.3294e-07,0.094032
0.6271249999999999,8.7203e-07,0.087686
0.643,8.6209e-07,0.083519
0.65928,9.1153e-07,0.077994
0.67597,7.6383e-07,0.094721
0.69308,8.6106e-07,0.082188
0.7106250000000001,1.1237e-06,0.065178
0.728615,9.6326e-07,0.069848
0.7470600000000001,9.6713e-07,0.069869
0.76597,9.5886e-07,0.069839
0.7853600000000001,9.637e-07,0.067507
0.805245,1.0202e-06,0.068229
0.82563,1.1062e-06,0.062539
0.84653,1.1269e-06,0.059673
0.8679600000000001,1.1893e-06,0.057794
0.88993,1.147e-06,0.061611
0.912455,1.2533e-06,0.056706
0.935555,1.1734e-06,0.05791
0.9592400000000001,1.3007e-06,0.054063
0.983525,1.3309e-06,0.054032
1.00841,1.2581e-06,0.05482
1.03395,1.3722e-06,0.052459
1.06015,1.3927e-06,0.052576
1.087,1.4379e-06,0.051389
1.1145,1.3958e-06,0.05226
1.1427,1.3907e-06,0.052445
1.17165,1.3856e-06,0.050971
1.2012999999999998,1.5762e-06,0.047224
1.2317,1.4948e-06,0.048708
1.2629000000000001,1.6317e-06,0.044846
1.2948499999999998,1.44e-06,0.051406
1.3276,1.4433e-06,0.051941
1.3612000000000002,1.5165e-06,0.049507
1.39565,1.6858e-06,0.045427
1.431,1.5439e-06,0.049822
1.46725,1.5953e-06,0.048726
1.5044,1.625e-06,0.046922
1.5425,1.7707e-06,0.044721
1.58155,1.7082e-06,0.046578
1.62155,1.7624e-06,0.045925
1.6625999999999999,1.6843e-06,0.047229
1.7046999999999999,1.885e-06,0.043614
1.7478500000000001,1.7905e-06,0.04523
1.7921,1.7008e-06,0.047294
1.83745,1.7693e-06,0.044489
1.88395,1.9096e-06,0.043234
1.9316499999999999,1.96e-06,0.040723
1.98055,1.9745e-06,0.042239
2.0307,1.8762e-06,0.04205
2.0820999999999996,1.7449e-06,0.045439
2.1348000000000003,1.6561e-06,0.04711
2.1888500000000004,1.8114e-06,0.04442
2.24425,1.7755e-06,0.045814
2.3011,1.7254e-06,0.046594
2.35935,1.7998e-06,0.044608
