Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.488405,2.5757e-07,0.2602
0.5007699999999999,3.6836e-07,0.16832
0.5134449999999999,3.5766e-07,0.16317
0.52644,4.716e-07,0.12878
0.5397700000000001,4.1853e-07,0.14092
0.553435,3.4985e-07,0.175
0.567445,4.1449e-07,0.13655
0.58181,4.0047e-07,0.13606
0.596535,4.3439e-07,0.12315
0.61164,4.8e-07,0.10487
0.6271249999999999,5.4202e-07,0.096287
0.643,5.2526e-07,0.099072
0.65928,6.2806e-07,0.080102
0.67597,6.7719e-07,0.073724
0.69308,5.3222e-07,0.091308
0.7106250000000001,6.3615e-07,0.075308
0.728615,6.7408e-07,0.071668
0.7470600000000001,6.3298e-07,0.075585
0.76597,5.8033e-07,0.078271
0.7853600000000001,7.1845e-07,0.066851
0.805245,7.2062e-07,0.061774
0.82563,7.1496e-07,0.063712
0.84653,8e-07,0.056828
0.8679600000000001,7.4184e-07,0.061916
0.88993,7.9907e-07,0.056769
0.912455,7.3725e-07,0.061516
0.935555,7.0742e-07,0.064407
0.9592400000000001,8.567e-07,0.054261
0.983525,8.2264e-07,0.056042
1.00841,7.5017e-07,0.062574
1.03395,8.4824e-07,0.05783
1.06015,8.8136e-07,0.055587
1.087,8.2778e-07,0.059259
1.1145,8.7476e-07,0.055592
1.1427,8.8393e-07,0.053748
1.17165,9.1126e-07,0.051762
1.2012999999999998,8.2169e-07,0.05891
1.2317,9.5062e-07,0.050795
1.2629000000000001,8.5664e-07,0.056101
1.2948499999999998,8.6881e-07,0.057292
1.3276,9.5656e-07,0.052326
1.3612000000000002,1.0429e-06,0.04905
1.39565,1.0298e-06,0.050234
1.431,9.396e-07,0.054722
1.46725,1.0241e-06,0.051457
1.5044,1.0088e-06,0.052351
1.5425,9.8645e-07,0.053419
1.58155,1.0378e-06,0.051386
1.62155,1.0989e-06,0.049274
1.6625999999999999,1.0018e-06,0.054208
1.7046999999999999,1.0989e-06,0.050414
1.7478500000000001,1.0617e-06,0.052367
1.7921,1.1271e-06,0.050113
1.83745,1.0823e-06,0.052461
1.88395,1.1368e-06,0.051506
1.9316499999999999,1.0049e-06,0.056505
1.98055,9.8923e-07,0.056446
2.0307,1.0119e-06,0.056679
2.0820999999999996,9.804e-07,0.059247
2.1348000000000003,1.0127e-06,0.05838
2.1888500000000004,9.8435e-07,0.059193
2.24425,9.8512e-07,0.058483
2.3011,9.6168e-07,0.060385
2.35935,1.052e-06,0.055363
2.41905,1.0159e-06,0.057574
2.4802999999999997,8.6074e-07,0.066421
2.5431,9.7059e-07,0.058724
2.6075,8.5607e-07,0.068217
2.6734999999999998,7.005e-07,0.079352
2.74115,7.4217e-07,0.076723
2.81055,7.1531e-07,0.079988
2.8817,8.1904e-07,0.070998
2.95465,8.1076e-07,0.070063
3.0294499999999998,7.9613e-07,0.074384
3.10615,7.1014e-07,0.084161
3.1848,5.9609e-07,0.099156
3.2654,7.1722e-07,0.083321
3.3480499999999997,7.2146e-07,0.083906
3.43285,6.944e-07,0.088624
3.51975,7.6207e-07,0.084389
3.60885,7.381e-07,0.090327
3.70025,9.1371e-07,0.074472
3.7939,8.7319e-07,0.078798
3.8899,1.0158e-06,0.067465
3.9883499999999996,9.0126e-07,0.076116
4.08935,1.0191e-06,0.068739
4.1929,9.9622e-07,0.070355
4.29905,9.2559e-07,0.074624
4.4079,9.5521e-07,0.070404
4.51945,8.8704e-07,0.075485
4.63385,9.0205e-07,0.071711
4.75115,7.4049e-07,0.085498
4.8713999999999995,7.8518e-07,0.079257
4.99475,8.227e-07,0.0757
5.1212,7.4098e-07,0.084712
5.25085,7.7489e-07,0.0725
5.3838,6.816e-07,0.08033
5.5201,6.7773e-07,0.079542
5.659800000000001,6.4321e-07,0.085494
5.803050000000001,5.7521e-07,0.090019
5.95,6.3234e-07,0.084697
6.10065,7.4821e-07,0.076499
6.25505,7.9794e-07,0.073189
6.413399999999999,7.9225e-07,0.077697
6.575749999999999,1.0006e-06,0.066164
6.7422,1.0736e-06,0.064866
6.9129000000000005,1.0462e-06,0.06399
7.087899999999999,8.6239e-07,0.078476
7.26735,7.2442e-07,0.088506
7.4513,7.5331e-07,0.084729
7.639900000000001,7.6165e-07,0.093188
7.8332999999999995,8.1387e-07,0.087935
8.0316,1.0461e-06,0.075336
8.23495,1.1376e-06,0.072147
8.443449999999999,1.425e-06,0.059614
8.6572,1.4542e-06,0.057973
8.876349999999999,1.463e-06,0.060032
9.10105,1.4543e-06,0.062192
9.33145,1.3374e-06,0.068922
9.56765,1.272e-06,0.071773
9.80985,1.2422e-06,0.075758
10.05825,1.0211e-06,0.08671
10.312999999999999,1.0199e-06,0.091223
10.574,9.7221e-07,0.095667
10.8415,1.2704e-06,0.080674
11.116,1.3051e-06,0.079762
11.3975,1.7521e-06,0.062937
11.686,2.0707e-06,0.056131
11.982,2.0803e-06,0.056877
12.285499999999999,2.255e-06,0.054129
12.596499999999999,2.359e-06,0.052618
12.915,2.3048e-06,0.053634
