Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,0.0,1.0
0.0308395,0.0,1.0
0.0324205,1.3369e-07,0.0
0.034083,2.4292e-08,6.0702
0.0358305,3.2901e-07,0.94645
0.0376675,1.6741e-07,1.6417
0.039598999999999995,-5.4673e-08,4.4329
0.0416295,5.6286e-09,39.355
0.0437635,4.8866e-08,4.2222
0.046007,2.8099e-07,0.72097
0.048366,1.1918e-07,1.5345
0.050846,2.5469e-07,0.64547
0.053453,3.9048e-07,0.3695
0.0561935,2.1855e-07,0.56284
0.0590745,2.359e-07,0.464
0.062103500000000006,2.4329e-07,0.39933
0.0652875,2.4033e-07,0.35635
0.0686345,2.0481e-07,0.39516
0.0721535,3.4751e-07,0.21594
0.075853,2.8538e-07,0.25015
0.07974200000000001,2.872e-07,0.22387
0.0838305,4.1411e-07,0.15235
0.088129,5.054e-07,0.11889
0.0926475,2.6768e-07,0.19717
0.0973975,3.1874e-07,0.15734
0.10239100000000001,2.7751e-07,0.17298
0.10764,4.154e-07,0.11565
0.11316,4.6049e-07,0.10269
0.11896,4.7915e-07,0.094752
0.12506,6.8475e-07,0.066385
0.131475,6.287e-07,0.071813
0.13821499999999998,7.6614e-07,0.059912
0.14529999999999998,9.7553e-07,0.04948
0.15275,5.5657e-07,0.074176
0.16058,5.8948e-07,0.068488
0.16881,8.0037e-07,0.052778
0.17747,9.7966e-07,0.045476
0.18657,1.0236e-06,0.042928
0.196135,1.2911e-06,0.036443
0.20618999999999998,7.4694e-07,0.051391
0.21676,9.7781e-07,0.04294
0.227875,1.2566e-06,0.035617
0.23956,1.1718e-06,0.038235
0.251845,1.2275e-06,0.036308
0.26475499999999996,1.2891e-06,0.035256
0.278325,1.5175e-06,0.031763
0.292595,1.8123e-06,0.027966
0.3076,1.4849e-06,0.033261
0.32337000000000005,2.3673e-06,0.024201
0.33995,2.156e-06,0.026038
0.35738000000000003,2.021e-06,0.026804
0.37570000000000003,3.0132e-06,0.021246
0.394965,2.7751e-06,0.02248
0.415215,2.5512e-06,0.023887
0.43650500000000003,2.2555e-06,0.026168
0.458885,2.384e-06,0.025111
0.48241,2.7861e-06,0.022566
0.507145,3.2602e-06,0.0205
0.533145,3.1135e-06,0.020803
0.56048,3.2873e-06,0.020218
0.58922,3.6524e-06,0.018984
0.6194299999999999,3.9932e-06,0.017843
0.6511899999999999,5.1365e-06,0.015819
0.68458,5.5656e-06,0.015232
0.7196750000000001,4.9331e-06,0.016362
0.75657,5.3539e-06,0.015601
0.79536,4.6074e-06,0.016985
0.83614,4.388e-06,0.017781
0.8790100000000001,4.807e-06,0.016786
0.92408,4.874e-06,0.017074
0.97146,5.4817e-06,0.015923
1.02127,5.6627e-06,0.015852
1.07365,5.1459e-06,0.0169
1.1287,5.1724e-06,0.017068
1.18655,5.6518e-06,0.016213
1.2473999999999998,5.9639e-06,0.01589
1.31135,6.0668e-06,0.015823
1.3785500000000002,5.5528e-06,0.016974
1.4492500000000001,5.4727e-06,0.017385
1.5235500000000002,5.6112e-06,0.017172
1.60165,5.4382e-06,0.017782
1.6838,5.3614e-06,0.018282
1.7701500000000001,5.8021e-06,0.023177
1.8609,5.524e-06,0.023543
1.9563,5.4964e-06,0.022828
2.0566,4.9766e-06,0.023851
2.16205,5.2439e-06,0.022939
2.2729,4.948e-06,0.023636
2.3894,4.8402e-06,0.0238
2.5119,4.3915e-06,0.024862
2.6407,4.399e-06,0.025164
2.7761,4.323e-06,0.025187
2.91845,4.0833e-06,0.026076
3.06805,3.8867e-06,0.026738
3.2253499999999997,3.6401e-06,0.027867
3.3907499999999997,3.5683e-06,0.028646
3.5646,3.3632e-06,0.029626
3.74735,3.2276e-06,0.03011
3.93945,3.0056e-06,0.031063
4.14145,2.7911e-06,0.032117
4.3538,2.7816e-06,0.032895
4.577,2.6243e-06,0.034367
4.81165,2.3509e-06,0.037254
5.05835,2.2578e-06,0.038452
5.3177,2.1654e-06,0.039334
5.59035,1.992e-06,0.042676
5.877000000000001,2.0662e-06,0.042928
6.1783,2.0163e-06,0.043734
6.49505,1.841e-06,0.049819
6.8281,1.7018e-06,0.052474
7.1782,1.6348e-06,0.055644
7.5462,1.7152e-06,0.054805
7.9331,1.6306e-06,0.059356
8.339849999999998,1.5793e-06,0.062774
8.76745,1.3875e-06,0.073233
9.21695,1.3227e-06,0.077827
9.689499999999999,1.1663e-06,0.093927
10.186350000000001,1.9203e-06,0.064632
10.7085,2.1114e-06,0.060926
11.2575,1.3268e-06,0.093568
11.835,1.3243e-06,0.088377
12.442,1.5999e-06,0.074561
13.0795,1.605e-06,0.06971
13.75,2.835e-06,0.04361
14.455,8.2731e-06,0.022539
15.196000000000002,2.7794e-05,0.011962
15.9755,2.028e-05,0.013728
16.7945,1.272e-06,0.054238
17.6555,6.33e-08,0.36416
18.561,7.7868e-09,2.1523
19.5125,-3.1438e-08,0.59535
20.464,-2.7307e-08,0.56295
