Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,-9.5025e-07,0.0
0.026543499999999998,-1.1747e-06,0.0
0.0279045,-1.1587e-06,0.37721
0.0293355,-3.9783e-07,1.1364
0.0308395,-6.5318e-07,0.62709
0.0324205,-2.624e-07,1.2779
0.034083,3.7717e-08,8.1297
0.0358305,-2.6883e-07,1.0156
0.0376675,-2.571e-08,9.7
0.039598999999999995,-3.997e-07,0.58756
0.0416295,2.0679e-09,100.45
0.0437635,1.7911e-07,1.075
0.046007,-3.1057e-08,5.8885
0.048366,1.5261e-07,1.0717
0.050846,-5.9414e-08,2.6256
0.053453,1.1646e-07,1.1248
0.0561935,4.4941e-07,0.26415
0.0590745,3.5768e-07,0.2844
0.062103500000000006,3.2267e-07,0.30141
0.0652875,5.3534e-07,0.16589
0.0686345,3.1645e-07,0.2489
0.0721535,5.1644e-07,0.14614
0.075853,6.0694e-07,0.11545
0.07974200000000001,1.8581e-07,0.31797
0.0838305,2.8011e-07,0.20829
0.088129,3.02e-07,0.17863
0.0926475,3.6039e-07,0.14554
0.0973975,3.7469e-07,0.13541
0.10239100000000001,4.7744e-07,0.10493
0.10764,6.9477e-07,0.071274
0.11316,7.8717e-07,0.063491
0.11896,1.033e-06,0.050522
0.12506,1.2081e-06,0.043712
0.131475,1.0776e-06,0.046621
0.13821499999999998,4.9243e-07,0.083028
0.14529999999999998,7.0832e-07,0.05859
0.15275,9.9973e-07,0.045739
0.16058,1.2204e-06,0.039173
0.16881,1.4121e-06,0.034663
0.17747,1.374e-06,0.034908
0.18657,7.2557e-07,0.052986
0.196135,9.3334e-07,0.044159
0.20618999999999998,1.3139e-06,0.034602
0.21676,1.2545e-06,0.035955
0.227875,1.3343e-06,0.034272
0.23956,1.424e-06,0.032911
0.251845,1.8793e-06,0.02723
0.26475499999999996,2.1378e-06,0.025155
0.278325,1.9359e-06,0.026982
0.292595,3.0129e-06,0.020382
0.3076,2.5964e-06,0.022347
0.32337000000000005,2.4019e-06,0.023903
0.33995,3.4912e-06,0.018868
0.35738000000000003,3.2843e-06,0.019511
0.37570000000000003,2.5929e-06,0.022868
0.394965,1.9822e-06,0.027097
0.415215,2.4421e-06,0.023933
0.43650500000000003,2.8567e-06,0.022197
0.458885,3.328e-06,0.020216
0.48241,3.4786e-06,0.019506
0.507145,3.443e-06,0.019577
0.533145,3.7693e-06,0.018271
0.56048,4.1629e-06,0.017545
0.58922,5.7565e-06,0.014445
0.6194299999999999,6.6167e-06,0.013469
0.6511899999999999,5.8925e-06,0.014538
0.68458,5.6999e-06,0.014849
0.7196750000000001,5.1075e-06,0.015975
0.75657,4.5228e-06,0.017142
0.79536,4.7913e-06,0.01651
0.83614,5.3222e-06,0.015669
0.8790100000000001,5.7946e-06,0.015001
0.92408,6.2143e-06,0.014557
0.97146,5.9866e-06,0.015126
1.02127,5.5268e-06,0.015999
1.07365,5.779e-06,0.015677
1.1287,6.5477e-06,0.014706
1.18655,6.7035e-06,0.014663
1.2473999999999998,6.0744e-06,0.015715
1.31135,5.736e-06,0.0163
1.3785500000000002,5.6253e-06,0.016747
1.4492500000000001,5.4702e-06,0.017267
1.5235500000000002,5.6388e-06,0.017306
1.60165,5.4018e-06,0.018039
1.6838,5.6931e-06,0.01753
1.7701500000000001,6.3268e-06,0.021895
1.8609,5.4751e-06,0.023251
1.9563,5.1592e-06,0.023834
2.0566,4.7833e-06,0.024563
2.16205,4.788e-06,0.024244
2.2729,4.7074e-06,0.02442
2.3894,4.2691e-06,0.02559
2.5119,4.0824e-06,0.025984
2.6407,4.2382e-06,0.025183
2.7761,3.8779e-06,0.027068
2.91845,3.5645e-06,0.028067
3.06805,3.3948e-06,0.028911
3.2253499999999997,3.2119e-06,0.030731
3.3907499999999997,3.0086e-06,0.032734
3.5646,2.842e-06,0.033971
3.74735,2.7538e-06,0.035055
3.93945,2.6669e-06,0.036526
4.14145,2.467e-06,0.038533
4.3538,2.4986e-06,0.038252
4.577,2.4279e-06,0.038889
4.81165,2.2042e-06,0.040932
5.05835,1.8779e-06,0.044291
5.3177,2.0677e-06,0.040981
5.59035,1.9265e-06,0.043186
5.877000000000001,1.9252e-06,0.043713
6.1783,1.848e-06,0.04536
6.49505,1.6317e-06,0.051247
6.8281,1.36e-06,0.062092
7.1782,1.514e-06,0.058833
7.5462,1.3073e-06,0.069304
7.9331,1.4764e-06,0.067133
8.339849999999998,1.2737e-06,0.076444
8.76745,1.2077e-06,0.084049
9.21695,1.334e-06,0.076734
9.689499999999999,1.4219e-06,0.079247
10.186350000000001,1.5986e-06,0.071368
10.7085,1.5276e-06,0.075889
11.2575,1.0945e-06,0.097616
11.835,1.1797e-06,0.089017
12.442,1.2331e-06,0.081886
13.0795,1.4407e-06,0.067515
13.75,3.89e-06,0.035039
14.455,9.5196e-06,0.020647
15.196000000000002,1.4651e-05,0.016453
15.9755,6.797e-06,0.023723
16.7945,5.0016e-07,0.092978
17.6555,1.7643e-07,0.15767
18.561,6.0653e-08,0.37019
19.5125,1.0006e-08,1.8452
20.464,2.6303e-08,0.62847
