Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,0.0,1.0
0.0308395,0.0,1.0
0.0324205,-5.069e-08,0.0
0.034083,-2.0478e-07,0.0
0.0358305,1.012e-07,1.801
0.0376675,2.8628e-07,0.80162
0.039598999999999995,-4.4229e-07,0.47641
0.0416295,2.407e-07,0.77389
0.0437635,3.2208e-07,0.52942
0.046007,1.2656e-07,1.3365
0.048366,2.397e-08,6.4257
0.050846,1.381e-07,1.0234
0.053453,2.5011e-07,0.4943
0.0561935,5.5372e-07,0.18794
0.0590745,2.3149e-07,0.4138
0.062103500000000006,4.2344e-07,0.19645
0.0652875,3.0378e-07,0.2607
0.0686345,7.2199e-07,0.099228
0.0721535,6.8979e-07,0.094728
0.075853,5.6609e-07,0.10686
0.07974200000000001,7.4059e-07,0.078085
0.0838305,6.0932e-07,0.088274
0.088129,5.0075e-07,0.096715
0.0926475,2.7322e-07,0.16633
0.0973975,4.6433e-07,0.093479
0.10239100000000001,5.2515e-07,0.081115
0.10764,7.1263e-07,0.059177
0.11316,9.2059e-07,0.04676
0.11896,1.0771e-06,0.040955
0.12506,1.3016e-06,0.035336
0.131475,1.5943e-06,0.029256
0.13821499999999998,1.4728e-06,0.030636
0.14529999999999998,1.2775e-06,0.034172
0.15275,1.0565e-06,0.037571
0.16058,1.2516e-06,0.032076
0.16881,1.5622e-06,0.026497
0.17747,1.4924e-06,0.027477
0.18657,1.4616e-06,0.02726
0.196135,1.2241e-06,0.02949
0.20618999999999998,9.425e-07,0.035772
0.21676,1.227e-06,0.030196
0.227875,1.5343e-06,0.025312
0.23956,1.6277e-06,0.023794
0.251845,1.7791e-06,0.022854
0.26475499999999996,2.2393e-06,0.019729
0.278325,2.5546e-06,0.018243
0.292595,3.0102e-06,0.016556
0.3076,3.2941e-06,0.015851
0.32337000000000005,3.3901e-06,0.015625
0.33995,3.1636e-06,0.01626
0.35738000000000003,3.2355e-06,0.016167
0.37570000000000003,2.9281e-06,0.017089
0.394965,2.265e-06,0.020228
0.415215,1.6956e-06,0.025117
0.43650500000000003,1.7989e-06,0.023587
0.458885,2.2107e-06,0.020445
0.48241,2.5519e-06,0.018734
0.507145,2.5881e-06,0.01857
0.533145,2.6374e-06,0.018079
0.56048,3.0922e-06,0.016341
0.58922,3.9074e-06,0.014189
0.6194299999999999,4.7994e-06,0.012671
0.6511899999999999,5.1873e-06,0.012281
0.68458,4.317e-06,0.013785
0.7196750000000001,3.2956e-06,0.016332
0.75657,2.6813e-06,0.018577
0.79536,2.0781e-06,0.021662
0.83614,2.0925e-06,0.021339
0.8790100000000001,2.383e-06,0.019804
0.92408,2.5802e-06,0.018966
0.97146,2.5758e-06,0.019698
1.02127,2.3824e-06,0.020654
1.07365,2.0629e-06,0.02265
1.1287,2.0161e-06,0.02349
1.18655,2.2072e-06,0.022268
1.2473999999999998,2.0861e-06,0.023368
1.31135,1.8398e-06,0.025794
1.3785500000000002,1.5605e-06,0.029183
1.4492500000000001,1.4515e-06,0.031929
1.5235500000000002,1.3207e-06,0.03482
1.60165,1.2728e-06,0.035678
1.6838,1.2929e-06,0.035889
1.7701500000000001,1.3625e-06,0.042601
1.8609,1.2345e-06,0.043681
1.9563,9.4988e-07,0.052224
2.0566,8.432e-07,0.056207
2.16205,8.6871e-07,0.053387
2.2729,8.677e-07,0.054745
2.3894,8.2013e-07,0.055837
2.5119,6.7135e-07,0.064504
2.6407,6.2571e-07,0.06727
2.7761,4.7152e-07,0.089717
2.91845,5.1447e-07,0.08044
3.06805,4.4406e-07,0.093601
3.2253499999999997,4.3161e-07,0.091506
3.3907499999999997,4.263e-07,0.095697
3.5646,4.04e-07,0.10656
3.74735,4.3763e-07,0.091749
3.93945,3.2616e-07,0.12694
4.14145,3.4369e-07,0.1163
4.3538,3.1265e-07,0.12738
4.577,2.4624e-07,0.15555
4.81165,2.3664e-07,0.14592
5.05835,2.3544e-07,0.14666
5.3177,2.4454e-07,0.13619
5.59035,2.1639e-07,0.1486
5.877000000000001,1.9637e-07,0.16731
6.1783,1.6486e-07,0.20184
6.49505,1.3352e-07,0.26481
6.8281,6.7707e-08,0.52582
7.1782,1.1189e-07,0.34716
7.5462,1.0883e-07,0.39467
7.9331,1.0849e-07,0.39995
8.339849999999998,1.5117e-07,0.30838
8.76745,1.4902e-07,0.33003
9.21695,6.9097e-08,0.71966
9.689499999999999,8.6275e-08,0.59442
10.186350000000001,1.2533e-07,0.4402
10.7085,1.4966e-07,0.38629
11.2575,7.9104e-08,0.7555
11.835,1.1351e-07,0.50836
12.442,9.5136e-08,0.60252
13.0795,1.7293e-07,0.3202
13.75,3.2329e-07,0.15249
14.455,4.6491e-07,0.11193
15.196000000000002,6.5193e-07,0.075051
15.9755,4.7942e-07,0.079826
16.7945,1.2265e-07,0.19014
17.6555,3.1649e-08,0.49349
18.561,-2.0574e-09,8.114
19.5125,8.4831e-09,1.1654
20.464,-7.9608e-09,1.358
