Energy [MeV],Leakage lethargy flux [1/n/sr/u/cm**2],Relative error [-]
0.011927,0.0,1.0
0.012538500000000001,0.0,1.0
0.0131815,0.0,1.0
0.013857000000000001,0.0,1.0
0.0145675,0.0,1.0
0.0153145,0.0,1.0
0.0160995,0.0,1.0
0.016925,0.0,1.0
0.017793,0.0,1.0
0.0187055,0.0,1.0
0.0196645,0.0,1.0
0.0206725,0.0,1.0
0.021732,0.0,1.0
0.0228465,0.0,1.0
0.024018,0.0,1.0
0.025249,0.0,1.0
0.026543499999999998,0.0,1.0
0.0279045,0.0,1.0
0.0293355,-1.0746e-07,0.0
0.0308395,-5.0183e-07,0.0
0.0324205,-2.469e-07,1.1892
0.034083,-6.2068e-08,6.1658
0.0358305,5.6283e-08,5.5573
0.0376675,-1.0727e-07,2.78
0.039598999999999995,3.4088e-07,0.77352
0.0416295,2.002e-07,1.1821
0.0437635,4.064e-07,0.53687
0.046007,1.0468e-07,2.0035
0.048366,4.9023e-07,0.41331
0.050846,7.2454e-07,0.24067
0.053453,4.9479e-07,0.30587
0.0561935,3.8814e-07,0.34034
0.0590745,6.1535e-07,0.20222
0.062103500000000006,6.2951e-07,0.17497
0.0652875,7.4438e-07,0.13901
0.0686345,1.0033e-06,0.091555
0.0721535,1.1615e-06,0.074054
0.075853,8.7087e-07,0.091719
0.07974200000000001,1.1228e-06,0.071879
0.0838305,1.0803e-06,0.067046
0.088129,5.6544e-07,0.10872
0.0926475,5.4311e-07,0.10929
0.0973975,7.9056e-07,0.073318
0.10239100000000001,8.9032e-07,0.066044
0.10764,1.1045e-06,0.053878
0.11316,1.4226e-06,0.04266
0.11896,1.7857e-06,0.035379
0.12506,2.3281e-06,0.030159
0.131475,2.6147e-06,0.027703
0.13821499999999998,2.389e-06,0.029862
0.14529999999999998,1.716e-06,0.034408
0.15275,1.4075e-06,0.036947
0.16058,2.1977e-06,0.027339
0.16881,2.6205e-06,0.024174
0.17747,2.5767e-06,0.023431
0.18657,2.5951e-06,0.022451
0.196135,1.5873e-06,0.031018
0.20618999999999998,1.6527e-06,0.029829
0.21676,2.4549e-06,0.023011
0.227875,2.6315e-06,0.021949
0.23956,2.5736e-06,0.021814
0.251845,3.1076e-06,0.019633
0.26475499999999996,4.1358e-06,0.016865
0.278325,4.4393e-06,0.016275
0.292595,4.6647e-06,0.015978
0.3076,6.6532e-06,0.012911
0.32337000000000005,5.3182e-06,0.015022
0.33995,5.045e-06,0.015233
0.35738000000000003,6.023e-06,0.013875
0.37570000000000003,5.1624e-06,0.014992
0.394965,3.4891e-06,0.018706
0.415215,2.6286e-06,0.022007
0.43650500000000003,3.4694e-06,0.018803
0.458885,4.4008e-06,0.016577
0.48241,4.717e-06,0.01594
0.507145,4.4257e-06,0.016004
0.533145,4.813e-06,0.015108
0.56048,5.8885e-06,0.013391
0.58922,7.494e-06,0.011785
0.6194299999999999,1.0045e-05,0.01019
0.6511899999999999,1.0275e-05,0.010285
0.68458,7.7301e-06,0.01194
0.7196750000000001,6.4167e-06,0.013278
0.75657,4.3702e-06,0.016295
0.79536,3.814e-06,0.017507
0.83614,4.7394e-06,0.015652
0.8790100000000001,5.3986e-06,0.014387
0.92408,6.2413e-06,0.013504
0.97146,6.756e-06,0.013131
1.02127,5.3774e-06,0.014998
1.07365,4.6716e-06,0.016089
1.1287,5.315e-06,0.015086
1.18655,6.0818e-06,0.013981
1.2473999999999998,5.3493e-06,0.015371
1.31135,4.0539e-06,0.017764
1.3785500000000002,3.785e-06,0.018958
1.4492500000000001,3.5339e-06,0.019688
1.5235500000000002,3.4176e-06,0.020155
1.60165,3.1103e-06,0.021782
1.6838,3.1604e-06,0.021114
1.7701500000000001,3.4827e-06,0.027568
1.8609,2.9617e-06,0.029522
1.9563,2.3956e-06,0.032016
2.0566,2.1373e-06,0.033537
2.16205,2.1995e-06,0.03362
2.2729,2.2483e-06,0.032867
2.3894,1.935e-06,0.034114
2.5119,1.5182e-06,0.039029
2.6407,1.5881e-06,0.037387
2.7761,1.5278e-06,0.038933
2.91845,1.4704e-06,0.03922
3.06805,1.3255e-06,0.042377
3.2253499999999997,1.2937e-06,0.044671
3.3907499999999997,1.1664e-06,0.04621
3.5646,1.0507e-06,0.050524
3.74735,9.4665e-07,0.051808
3.93945,8.3436e-07,0.057052
4.14145,8.2786e-07,0.05974
4.3538,7.7766e-07,0.062152
4.577,7.3937e-07,0.063287
4.81165,6.8146e-07,0.068899
5.05835,6.4428e-07,0.071424
5.3177,6.3826e-07,0.074171
5.59035,5.6981e-07,0.080531
5.877000000000001,5.2724e-07,0.085799
6.1783,5.4308e-07,0.081328
6.49505,4.9901e-07,0.091682
6.8281,5.0553e-07,0.09483
7.1782,5.7619e-07,0.093159
7.5462,6.3193e-07,0.08038
7.9331,5.6479e-07,0.10243
8.339849999999998,5.5626e-07,0.0966
8.76745,5.6046e-07,0.10512
9.21695,6.5366e-07,0.096921
9.689499999999999,6.1855e-07,0.10511
10.186350000000001,8.7515e-07,0.080454
10.7085,8.7638e-07,0.08945
11.2575,8.9813e-07,0.084702
11.835,1.2653e-06,0.06966
12.442,2.4384e-06,0.041709
13.0795,4.3414e-06,0.03062
13.75,9.253e-06,0.019964
14.455,3.3837e-05,0.010105
15.196000000000002,0.00025335,0.0036457
15.9755,0.00014118,0.004797
16.7945,1.1384e-05,0.016631
17.6555,2.5844e-06,0.035444
18.561,7.7599e-07,0.062359
19.5125,1.1567e-07,0.19494
20.464,2.6593e-08,0.50459
